System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:12:26:514, 2100047746824061,    0.099,   18.000, 2700,   9.370,   0.927,   0.257,   3.300,   0.326,   0.091, 33,  0,   0.739,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:26:620, 2100048129696539,    0.205,    2.000, 3400,   7.381,   1.712,   0.475,   1.450,   0.481,   0.133, 32,  0,   0.687,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:26:730, 2100048526914843,    0.316,    2.000,  800,   6.756,   2.457,   0.683,   0.748,   0.563,   0.156, 32,  0,   0.675,   0.221,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:26:838, 2100048915289733,    0.423,    5.000,  800,   6.644,   3.174,   0.882,   0.676,   0.636,   0.177, 32,  0,   0.688,   0.295,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:26:948, 2100049309963369,    0.533,    2.000,  800,   6.441,   3.880,   1.078,   0.521,   0.693,   0.193, 31,  0,   0.667,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:058, 2100049706144933,    0.643,    3.000,  800,   6.552,   4.601,   1.278,   0.602,   0.759,   0.211, 32,  0,   0.677,   0.443,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:169, 2100050105749643,    0.754,   11.000,  800,  11.241,   5.849,   1.625,   5.281,   1.346,   0.374, 31,  0,   0.686,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:279, 2100050501953389,    0.864,    2.000,  800,   6.494,   6.564,   1.823,   0.542,   1.405,   0.390, 31,  0,   0.670,   0.592,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:387, 2100050892432171,    0.973,    2.000,  800,   6.558,   7.275,   2.021,   0.574,   1.468,   0.408, 32,  0,   0.678,   0.666,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:498, 2100051289118787,    1.083,   29.000, 4200,  19.957,   9.474,   2.632,  14.027,   3.013,   0.837, 48,  0,   1.018,   0.778,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:604, 2100051670869633,    1.189,   17.000, 4200,  24.348,  12.056,   3.349,  18.359,   4.960,   1.378, 48,  0,   0.863,   0.870,   0.242,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:715, 2100052070465793,    1.300,   16.000, 4200,  23.857,  14.704,   4.084,  17.893,   6.946,   1.929, 41,  0,   0.732,   0.951,   0.264,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:825, 2100052466363487,    1.410,   18.000, 4200,  24.385,  17.386,   4.829,  18.378,   8.967,   2.491, 47,  0,   0.986,   1.059,   0.294,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:27:933, 2100052855088552,    1.518,   18.000, 4100,  26.346,  20.230,   5.620,  18.035,  10.915,   3.032, 39,  0,   1.349,   1.205,   0.335,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:043, 2100053252118466,    1.628,    4.000,  800,  12.231,  21.579,   5.994,   1.177,  11.044,   3.068, 33,  0,   0.707,   1.283,   0.356,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:152, 2100053643787521,    1.737,    6.000, 4200,  11.958,  22.880,   6.356,   0.941,  11.147,   3.096, 33,  0,   0.740,   1.363,   0.379,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:263, 2100054042923219,    1.848,    5.000, 1900,  18.048,  24.881,   6.911,   6.840,  11.905,   3.307, 33,  0,   0.922,   1.466,   0.407,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:372, 2100054435431695,    1.957,    2.000,  800,  11.708,  26.158,   7.266,   0.636,  11.974,   3.326, 32,  0,   0.675,   1.539,   0.428,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:499, 2100054893861135,    2.084,   19.000, 4200,  12.841,  27.793,   7.720,   1.903,  12.217,   3.394, 39,  0,   0.692,   1.627,   0.452,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:590, 2100055221648939,    2.175,    1.000,  800,  13.054,  28.982,   8.050,   1.853,  12.386,   3.440, 32,  0,   0.684,   1.690,   0.469,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:699, 2100055612907381,    2.284,    6.000, 4200,  12.267,  30.315,   8.421,   1.337,  12.531,   3.481, 33,  0,   0.709,   1.767,   0.491,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:808, 2100056006678615,    2.393,    4.000, 1600,  17.361,  32.214,   8.948,   6.131,  13.201,   3.667, 32,  0,   0.831,   1.858,   0.516,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:28:917, 2100056400484793,    2.503,    2.000,  800,  11.747,  33.499,   9.305,   0.610,  13.268,   3.686, 32,  0,   0.678,   1.932,   0.537,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:29:027, 2100056794926597,    2.612,    3.000, 3100,  12.332,  34.850,   9.681,   1.327,  13.414,   3.726, 32,  0,   0.678,   2.006,   0.557,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:29:139, 2100057195980719,    2.724,    5.000,  800,  12.014,  36.188,  10.052,   0.883,  13.512,   3.753, 32,  0,   0.704,   2.085,   0.579,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:29:219, 2100057488194299,    2.805,   11.000, 4100,  17.546,  37.613,  10.448,   6.576,  14.046,   3.902, 41,  0,   0.744,   2.145,   0.596,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.804841
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 37.612610
Cumulative Processor Energy_0 (mWh) = 10.447947
Average Processor Power_0 (Watt) = 13.409891

Cumulative IA Energy_0 (Joules) = 14.045776
Cumulative IA Energy_0 (mWh) = 3.901605
Average IA Power_0 (Watt) = 5.007691

Cumulative DRAM Energy_0 (Joules) = 2.145081
Cumulative DRAM Energy_0 (mWh) = 0.595856
Average DRAM Power_0 (Watt) = 0.764778
