System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:04:05:651, 2098244642116609,    0.109,    2.000,  800,   5.849,   0.639,   0.177,   2.273,   0.248,   0.069, 32,  0,   0.709,   0.077,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:05:761, 2098245036574311,    0.219,    8.000, 4200,   6.385,   1.338,   0.372,   3.066,   0.584,   0.162, 34,  0,   0.719,   0.156,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:05:869, 2098245427671561,    0.327,    7.000, 1500,  10.788,   2.510,   0.697,   7.294,   1.377,   0.382, 33,  0,   0.768,   0.240,   0.067,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:05:980, 2098245825320491,    0.438,    4.000,  800,   4.054,   2.958,   0.822,   0.663,   1.450,   0.403, 32,  0,   0.681,   0.315,   0.087,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:090, 2098246222376419,    0.548,    7.000,  800,   4.209,   3.422,   0.951,   0.780,   1.536,   0.427, 32,  0,   0.710,   0.393,   0.109,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:200, 2098246619553921,    0.658,    3.000,  800,   3.980,   3.861,   1.073,   0.591,   1.601,   0.445, 31,  0,   0.674,   0.468,   0.130,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:310, 2098247015883621,    0.769,    2.000,  800,   3.978,   4.299,   1.194,   0.582,   1.665,   0.463, 31,  0,   0.676,   0.542,   0.151,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:418, 2098247401686039,    0.876,    2.000,  800,   3.959,   4.724,   1.312,   0.564,   1.726,   0.479, 32,  0,   0.673,   0.614,   0.171,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:527, 2098247794238583,    0.985,    8.000, 3900,   5.796,   5.356,   1.488,   2.400,   1.987,   0.552, 32,  0,   0.698,   0.690,   0.192,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:636, 2098248186470059,    1.094,   18.000, 4100,  20.290,   7.566,   2.102,  16.873,   3.826,   1.063, 46,  0,   1.052,   0.805,   0.224,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:748, 2098248589658413,    1.206,   25.000, 4100,  25.890,  10.466,   2.907,  22.495,   6.345,   1.762, 45,  0,   1.120,   0.930,   0.258,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:855, 2098248974895999,    1.313,   21.000, 4200,  25.211,  13.164,   3.657,  21.664,   8.663,   2.406, 48,  0,   1.006,   1.038,   0.288,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:06:966, 2098249374753313,    1.424,   59.000, 4200,  24.432,  15.877,   4.410,  21.196,  11.018,   3.060, 43,  0,   0.909,   1.139,   0.316,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:07:076, 2098249770537583,    1.534,   23.000, 4200,  24.396,  18.559,   5.155,  20.705,  13.294,   3.693, 48,  0,   0.989,   1.248,   0.347,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:07:182, 2098250152298993,    1.640,   38.000, 4200,  38.222,  22.613,   6.281,  34.648,  16.968,   4.713, 45,  0,   1.551,   1.412,   0.392,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:07:304, 2098250592583549,    1.762,   47.000, 4100,  34.907,  26.882,   7.467,  31.550,  20.827,   5.785, 47,  0,   1.185,   1.557,   0.433,4095.875,4095.875,   0.000,   0.000,   0.000
