System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:48:53:137, 2094959593691393,    0.110,    2.000,  800,  13.449,   1.483,   0.412,   2.352,   0.259,   0.072, 31,  0,   0.702,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:247, 2094959989224815,    0.220,    2.000,  800,  11.616,   2.760,   0.767,   0.535,   0.318,   0.088, 31,  0,   0.672,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:354, 2094960374431283,    0.327,    2.000,  800,  11.606,   4.002,   1.112,   0.536,   0.376,   0.104, 31,  0,   0.673,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:464, 2094960770634695,    0.437,    2.000,  800,  11.615,   5.280,   1.467,   0.559,   0.437,   0.121, 31,  0,   0.669,   0.297,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:578, 2094961180119767,    0.551,    4.000, 1000,  13.942,   6.866,   1.907,   2.845,   0.761,   0.211, 31,  0,   0.701,   0.377,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:684, 2094961561071275,    0.657,    3.000,  800,  11.630,   8.096,   2.249,   0.546,   0.818,   0.227, 31,  0,   0.679,   0.449,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:791, 2094961948491391,    0.764,    1.000,  800,  11.517,   9.336,   2.593,   0.511,   0.873,   0.243, 30,  0,   0.668,   0.520,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:53:905, 2094962355319501,    0.877,    2.000,  800,  11.597,  10.646,   2.957,   0.533,   0.934,   0.259, 30,  0,   0.675,   0.597,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:54:012, 2094962743617687,    0.985,    1.000,  800,  11.622,  11.900,   3.306,   0.538,   0.992,   0.275, 31,  0,   0.671,   0.669,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:54:123, 2094963143149448,    1.096,   18.000, 4200,  26.795,  14.874,   4.132,  15.764,   2.741,   0.761, 45,  0,   0.976,   0.777,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:54:233, 2094963538778429,    1.206,   18.000, 4100,  30.157,  18.188,   5.052,  18.951,   4.824,   1.340, 40,  0,   1.242,   0.914,   0.254,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:54:343, 2094963934875372,    1.316,   17.000, 4100,  28.236,  21.294,   5.915,  17.035,   6.698,   1.861, 45,  0,   1.557,   1.085,   0.301,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:54:448, 2094964311366665,    1.421,   12.000,  800,  22.288,  23.625,   6.563,  11.030,   7.852,   2.181, 33,  0,   1.119,   1.202,   0.334,4095.875,4095.875,   0.000,   0.000,   0.000
