System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:01:16:043, 2097634054545531,    0.110,    3.000,  800,   9.007,   0.987,   0.274,   2.881,   0.316,   0.088, 32,  0,   0.718,   0.079,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:152, 2097634446034133,    0.218,    4.000,  800,   6.532,   1.698,   0.472,   0.560,   0.377,   0.105, 31,  0,   0.678,   0.152,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:260, 2097634835363207,    0.326,    2.000,  800,   6.498,   2.400,   0.667,   0.549,   0.436,   0.121, 32,  0,   0.671,   0.225,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:371, 2097635232446212,    0.437,    2.000,  800,   6.482,   3.115,   0.865,   0.544,   0.496,   0.138, 32,  0,   0.670,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:501, 2097635702974947,    0.567,   20.000, 4300,   7.807,   4.136,   1.149,   1.863,   0.740,   0.205, 39,  0,   0.696,   0.390,   0.108,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:591, 2097636026933613,    0.657,    1.000,  800,   7.786,   4.836,   1.343,   1.780,   0.900,   0.250, 32,  0,   0.690,   0.452,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:699, 2097636415375863,    0.765,    3.000,  800,   6.488,   5.536,   1.538,   0.528,   0.957,   0.266, 31,  0,   0.679,   0.525,   0.146,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:809, 2097636809755259,    0.875,    2.000,  800,   6.449,   6.243,   1.734,   0.523,   1.014,   0.282, 32,  0,   0.667,   0.598,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:16:919, 2097637208871857,    0.986,    2.000,  800,   6.484,   6.962,   1.934,   0.518,   1.071,   0.298, 31,  0,   0.678,   0.673,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:01:17:027, 2097637594673615,    1.093,   16.000, 4200,  19.131,   9.012,   2.503,  13.259,   2.492,   0.692, 43,  0,   0.946,   0.775,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
