System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:21:43:791, 2076133960070791,    0.114,    2.000,  800,  13.163,   1.494,   0.415,   2.088,   0.237,   0.066, 31,  0,   0.695,   0.079,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:43:901, 2076134356553289,    0.224,    2.000,  800,  11.672,   2.780,   0.772,   0.513,   0.294,   0.082, 30,  0,   0.677,   0.153,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:008, 2076134740857107,    0.330,    2.000,  800,  11.513,   4.009,   1.114,   0.527,   0.350,   0.097, 31,  0,   0.671,   0.225,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:118, 2076135134448259,    0.440,    2.000,  800,  11.675,   5.285,   1.468,   0.538,   0.409,   0.113, 31,  0,   0.677,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:229, 2076135535621259,    0.551,    2.000,  800,  11.516,   6.569,   1.825,   0.495,   0.464,   0.129, 31,  0,   0.668,   0.373,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:338, 2076135929060910,    0.660,    2.000,  800,  11.538,   7.829,   2.175,   0.497,   0.518,   0.144, 31,  0,   0.673,   0.447,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:446, 2076136315261689,    0.768,    3.000,  800,  11.659,   9.080,   2.522,   0.515,   0.573,   0.159, 31,  0,   0.679,   0.520,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:557, 2076136714694227,    0.879,    4.000, 2200,  13.923,  10.625,   2.951,   2.848,   0.889,   0.247, 31,  0,   0.698,   0.597,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:667, 2076137112994731,    0.989,    3.000, 3700,  12.239,  11.979,   3.328,   1.247,   1.027,   0.285, 32,  0,   0.685,   0.673,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:44:776, 2076137504331287,    1.098,   20.000, 4200,  29.206,  15.154,   4.209,  18.092,   2.994,   0.832, 43,  0,   1.076,   0.790,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
