System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:22:30:448, 2076301923395977,    0.113,    2.000,  800,  13.128,   1.487,   0.413,   2.063,   0.234,   0.065, 31,  0,   0.699,   0.079,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:30:557, 2076302315902229,    0.222,    5.000, 2100,  14.014,   3.015,   0.838,   2.958,   0.556,   0.155, 31,  0,   0.696,   0.155,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:30:666, 2076302709219813,    0.332,    2.000,  800,  11.620,   4.285,   1.190,   0.569,   0.618,   0.172, 31,  0,   0.675,   0.229,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:30:775, 2076303101367743,    0.440,    2.000,  800,  11.571,   5.545,   1.540,   0.497,   0.672,   0.187, 31,  0,   0.673,   0.302,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:30:883, 2076303489708565,    0.548,    2.000,  800,  11.582,   6.794,   1.887,   0.502,   0.727,   0.202, 30,  0,   0.674,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:30:993, 2076303886019183,    0.658,    2.000,  800,  11.583,   8.070,   2.242,   0.523,   0.784,   0.218, 32,  0,   0.676,   0.449,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:104, 2076304285374963,    0.769,    2.000,  800,  11.565,   9.352,   2.598,   0.496,   0.839,   0.233, 31,  0,   0.671,   0.524,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:212, 2076304673988387,    0.877,    2.000,  800,  11.585,  10.603,   2.945,   0.513,   0.895,   0.249, 31,  0,   0.673,   0.596,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:324, 2076305077223853,    0.989,    4.000,  800,  11.641,  11.907,   3.307,   0.575,   0.959,   0.266, 31,  0,   0.689,   0.674,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:432, 2076305467073345,    1.098,   22.000, 4200,  28.284,  14.970,   4.158,  17.293,   2.832,   0.787, 40,  0,   1.062,   0.789,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:541, 2076305859449227,    1.207,   23.000, 4200,  32.102,  18.469,   5.130,  20.954,   5.116,   1.421, 42,  0,   1.297,   0.930,   0.258,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:652, 2076306258856155,    1.318,   35.000, 4100,  36.578,  22.527,   6.257,  25.543,   7.949,   2.208, 44,  0,   1.450,   1.091,   0.303,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:761, 2076306651274540,    1.427,   45.000, 4100,  43.419,  27.260,   7.572,  32.022,  11.440,   3.178, 43,  0,   1.823,   1.290,   0.358,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:867, 2076307032949232,    1.533,   44.000, 4100,  43.324,  31.853,   8.848,  31.822,  14.814,   4.115, 39,  0,   1.998,   1.501,   0.417,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:31:978, 2076307430641045,    1.643,   12.000,  800,  22.309,  34.318,   9.533,  11.004,  16.029,   4.453, 34,  0,   0.858,   1.596,   0.443,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:087, 2076307823646767,    1.752,    2.000,  800,  11.553,  35.579,   9.883,   0.504,  16.085,   4.468, 33,  0,   0.671,   1.670,   0.464,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:198, 2076308224576697,    1.864,    2.000,  800,  11.531,  36.863,  10.240,   0.504,  16.141,   4.484, 32,  0,   0.668,   1.744,   0.484,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:309, 2076308620934289,    1.974,    2.000,  800,  12.029,  38.187,  10.608,   0.975,  16.248,   4.513, 32,  0,   0.679,   1.819,   0.505,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:416, 2076309009571389,    2.082,    2.000,  800,  11.589,  39.438,  10.955,   0.516,  16.304,   4.529, 31,  0,   0.671,   1.891,   0.525,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:527, 2076309407491787,    2.192,    6.000, 3700,  13.675,  40.950,  11.375,   2.571,  16.588,   4.608, 32,  0,   0.710,   1.969,   0.547,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:633, 2076309790723379,    2.299,    2.000, 3400,  12.080,  42.236,  11.732,   1.054,  16.700,   4.639, 32,  0,   0.671,   2.041,   0.567,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:32:747, 2076310198872145,    2.412,    2.000,  800,  13.015,  43.711,  12.142,   1.875,  16.913,   4.698, 31,  0,   0.683,   2.118,   0.588,4095.875,4095.875,   0.000,   0.000,   0.000
