System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:19:31:497, 2101577688797483,    0.113,   19.000, 4300,   9.692,   1.093,   0.304,   3.678,   0.415,   0.115, 40,  0,   0.720,   0.081,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:31:608, 2101578086952771,    0.223,    1.000,  800,   7.585,   1.932,   0.537,   1.620,   0.594,   0.165, 32,  0,   0.677,   0.156,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:31:717, 2101578478587019,    0.332,    4.000,  800,   6.619,   2.652,   0.737,   0.651,   0.665,   0.185, 32,  0,   0.686,   0.231,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:31:823, 2101578861008933,    0.438,    2.000,  800,   6.449,   3.337,   0.927,   0.510,   0.719,   0.200, 32,  0,   0.670,   0.302,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:31:933, 2101579257397705,    0.549,    2.000,  800,   6.517,   4.055,   1.126,   0.506,   0.775,   0.215, 32,  0,   0.676,   0.376,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:043, 2101579652843613,    0.658,    2.000,  800,   6.474,   4.766,   1.324,   0.563,   0.836,   0.232, 32,  0,   0.669,   0.450,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:151, 2101580041650517,    0.766,    2.000,  800,   6.523,   5.470,   1.520,   0.572,   0.898,   0.250, 32,  0,   0.670,   0.522,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:263, 2101580444642049,    0.878,    2.000, 1900,   6.981,   6.252,   1.737,   1.024,   1.013,   0.281, 32,  0,   0.679,   0.598,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:372, 2101580837728757,    0.987,    2.000,  800,   6.736,   6.987,   1.941,   0.727,   1.092,   0.303, 32,  0,   0.679,   0.672,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:579, 2101581582946625,    1.194,   19.000, 4200,  24.470,  12.053,   3.348,  18.475,   4.917,   1.366, 46,  0,   0.912,   0.861,   0.239,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:664, 2101581887150611,    1.279,   19.000, 4200,  24.135,  14.092,   3.915,  18.325,   6.465,   1.796, 48,  0,   0.748,   0.924,   0.257,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:740, 2101582160886085,    1.355,   19.000, 4100,  25.399,  16.023,   4.451,  19.404,   7.941,   2.206, 47,  0,   0.851,   0.989,   0.275,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:811, 2101582416477053,    1.426,   20.000, 4200,  26.127,  17.878,   4.966,  20.107,   9.368,   2.602, 43,  0,   1.203,   1.074,   0.298,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:32:927, 2101582835016364,    1.542,   42.000, 4100,  30.796,  21.459,   5.961,  24.808,  12.252,   3.403, 43,  0,   1.695,   1.271,   0.353,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:029, 2101583201266401,    1.644,   17.000, 4200,  23.664,  23.866,   6.630,  17.296,  14.012,   3.892, 49,  0,   1.601,   1.434,   0.398,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:135, 2101583582782317,    1.750,   29.000, 4200,  30.895,  27.140,   7.539,  24.520,  16.610,   4.614, 48,  0,   2.239,   1.672,   0.464,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:250, 2101583995965815,    1.865,    1.000,  800,  11.068,  28.411,   7.892,   5.009,  17.185,   4.774, 34,  0,   0.771,   1.760,   0.489,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:359, 2101584387930171,    1.974,    2.000,  800,   6.750,  29.146,   8.096,   0.789,  17.271,   4.798, 33,  0,   0.677,   1.834,   0.509,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:464, 2101584766821063,    2.079,    2.000,  800,   6.644,  29.845,   8.290,   0.702,  17.345,   4.818, 32,  0,   0.671,   1.904,   0.529,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:573, 2101585160522889,    2.188,    4.000, 1300,   8.939,  30.822,   8.562,   3.003,  17.674,   4.909, 32,  0,   0.700,   1.981,   0.550,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:682, 2101585553507867,    2.297,    2.000,  800,   6.530,  31.535,   8.760,   0.580,  17.737,   4.927, 32,  0,   0.673,   2.054,   0.571,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:795, 2101585958089863,    2.410,    2.000,  800,   6.556,  32.272,   8.964,   0.560,  17.800,   4.944, 32,  0,   0.676,   2.130,   0.592,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:33:902, 2101586343855047,    2.517,    2.000,  800,   6.492,  32.968,   9.158,   0.547,  17.859,   4.961, 32,  0,   0.670,   2.202,   0.612,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:34:011, 2101586735171043,    2.626,    3.000, 1600,  10.740,  34.135,   9.482,   1.810,  18.055,   5.015, 32,  0,   0.674,   2.275,   0.632,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:34:120, 2101587129081167,    2.735,    3.000,  800,  11.686,  35.414,   9.837,   0.667,  18.128,   5.036, 32,  0,   0.673,   2.349,   0.652,4095.875,4095.875,   0.000,   0.000,   0.000
15:19:34:183, 2101587354690823,    2.798,   10.000, 4100,  15.914,  36.411,  10.114,   4.918,  18.436,   5.121, 39,  0,   0.763,   2.397,   0.666,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.797754
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 36.410950
Cumulative Processor Energy_0 (mWh) = 10.114153
Average Processor Power_0 (Watt) = 13.014348

Cumulative IA Energy_0 (Joules) = 18.436462
Cumulative IA Energy_0 (mWh) = 5.121240
Average IA Power_0 (Watt) = 6.589736

Cumulative DRAM Energy_0 (Joules) = 2.396790
Cumulative DRAM Energy_0 (mWh) = 0.665775
Average DRAM Power_0 (Watt) = 0.856683
