System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:16:58:245, 2101025980995559,    0.101,    2.000,  800,   9.123,   0.924,   0.257,   2.968,   0.300,   0.083, 32,  0,   0.719,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:58:354, 2101026372338031,    0.210,    7.000,  800,   6.799,   1.663,   0.462,   0.883,   0.396,   0.110, 32,  0,   0.698,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:58:464, 2101026767437635,    0.320,    7.000, 3700,   7.449,   2.480,   0.689,   1.490,   0.560,   0.156, 32,  0,   0.709,   0.227,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:58:575, 2101027166044495,    0.430,    6.000,  800,   9.511,   3.533,   0.981,   3.516,   0.949,   0.264, 32,  0,   0.727,   0.307,   0.085,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:58:684, 2101027561123178,    0.540,    6.000,  800,   6.808,   4.281,   1.189,   0.833,   1.041,   0.289, 32,  0,   0.699,   0.384,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:58:794, 2101027954274181,    0.649,    6.000,  800,   6.789,   5.022,   1.395,   0.844,   1.133,   0.315, 32,  0,   0.698,   0.460,   0.128,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:58:902, 2101028346441189,    0.758,    2.000,  800,   6.739,   5.756,   1.599,   0.777,   1.218,   0.338, 32,  0,   0.676,   0.534,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:014, 2101028745392657,    0.869,    3.000,  800,   6.687,   6.497,   1.805,   0.719,   1.297,   0.360, 32,  0,   0.674,   0.608,   0.169,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:120, 2101029128252420,    0.975,    4.000,  800,   6.707,   7.210,   2.003,   0.773,   1.380,   0.383, 32,  0,   0.689,   0.682,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:232, 2101029531357359,    1.087,   14.000, 4200,  19.249,   9.366,   2.602,  13.307,   2.870,   0.797, 50,  0,   0.913,   0.784,   0.218,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:341, 2101029923636145,    1.196,   16.000, 4200,  24.608,  12.047,   3.346,  18.624,   4.899,   1.361, 41,  0,   0.823,   0.873,   0.243,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:448, 2101030308913779,    1.303,   16.000, 4200,  24.439,  14.663,   4.073,  18.465,   6.875,   1.910, 51,  0,   0.759,   0.955,   0.265,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:559, 2101030710309799,    1.415,   26.000, 4200,  27.439,  17.722,   4.923,  21.522,   9.275,   2.576, 44,  0,   1.054,   1.072,   0.298,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:59:668, 2101031102786441,    1.524,   17.000, 4200,  24.001,  20.339,   5.650,  17.993,  11.236,   3.121, 41,  0,   1.156,   1.198,   0.333,4095.875,4095.875,   0.000,   0.000,   0.000
