System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:16:51:618, 2075082137188051,    0.097,    2.000,  800,  13.524,   1.314,   0.365,   2.339,   0.227,   0.063, 31,  0,   0.698,   0.068,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:51:729, 2075082536717041,    0.208,    4.000, 1900,  11.979,   2.643,   0.734,   0.905,   0.328,   0.091, 31,  0,   0.700,   0.145,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:51:836, 2075082921589097,    0.315,    2.000,  800,  11.591,   3.882,   1.078,   0.515,   0.383,   0.106, 31,  0,   0.672,   0.217,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:51:945, 2075083315251019,    0.424,    3.000,  800,  11.680,   5.159,   1.433,   0.549,   0.443,   0.123, 30,  0,   0.687,   0.292,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:52:056, 2075083712398839,    0.535,    2.000,  800,  11.566,   6.435,   1.788,   0.525,   0.501,   0.139, 31,  0,   0.669,   0.366,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:52:166, 2075084111040489,    0.645,    2.000,  800,  11.605,   7.720,   2.145,   0.515,   0.558,   0.155, 30,  0,   0.677,   0.441,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:52:276, 2075084505826457,    0.755,    2.000, 2200,  12.341,   9.074,   2.520,   1.340,   0.705,   0.196, 31,  0,   0.678,   0.516,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:52:385, 2075084896465221,    0.864,    4.000, 2800,  13.946,  10.587,   2.941,   2.838,   1.013,   0.281, 31,  0,   0.765,   0.599,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:52:496, 2075085297149997,    0.975,   20.000, 4200,  14.388,  12.188,   3.386,   3.423,   1.394,   0.387, 38,  0,   0.738,   0.681,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
13:16:52:603, 2075085682045809,    1.082,   14.000, 4200,  25.886,  14.956,   4.154,  14.737,   2.969,   0.825, 48,  0,   1.064,   0.794,   0.221,4095.875,4095.875,   0.000,   0.000,   0.000
