System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:44:09:307, 2093937805160543,    0.107,    3.000,  800,   6.096,   0.654,   0.182,   2.641,   0.283,   0.079, 32,  0,   0.733,   0.079,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:09:417, 2093938202686177,    0.218,    2.000,  800,   3.966,   1.091,   0.303,   0.576,   0.347,   0.096, 32,  0,   0.670,   0.153,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:09:526, 2093938592569277,    0.326,    8.000, 3900,   6.315,   1.775,   0.493,   2.898,   0.661,   0.183, 32,  0,   0.708,   0.229,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:09:636, 2093938990791629,    0.437,    1.000,  800,   4.335,   2.255,   0.626,   0.942,   0.765,   0.212, 32,  0,   0.668,   0.303,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:09:744, 2093939379783329,    0.545,    2.000,  800,   3.920,   2.679,   0.744,   0.522,   0.821,   0.228, 31,  0,   0.669,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:09:854, 2093939774805559,    0.654,    2.000,  800,   3.958,   3.113,   0.865,   0.547,   0.881,   0.245, 31,  0,   0.678,   0.450,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:09:967, 2093940179065095,    0.767,    2.000, 4300,   4.125,   3.576,   0.993,   0.764,   0.967,   0.269, 32,  0,   0.672,   0.525,   0.146,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:10:074, 2093940565311667,    0.874,    1.000,  800,   4.351,   4.043,   1.123,   0.893,   1.063,   0.295, 32,  0,   0.679,   0.598,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:10:183, 2093940958384795,    0.983,    2.000,  800,   3.924,   4.471,   1.242,   0.532,   1.121,   0.311, 32,  0,   0.670,   0.671,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:10:292, 2093941351076023,    1.092,   23.000, 4200,  22.027,   6.874,   1.909,  16.792,   2.952,   0.820, 46,  0,   0.981,   0.778,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:10:406, 2093941761465891,    1.206,   22.000, 4200,  26.090,   9.848,   2.736,  20.001,   5.232,   1.453, 48,  0,   1.385,   0.936,   0.260,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:10:511, 2093942139410165,    1.311,   25.000, 4200,  24.873,  12.460,   3.461,  18.809,   7.207,   2.002, 36,  0,   1.237,   1.066,   0.296,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:10:621, 2093942535446027,    1.421,   17.000, 4200,  22.770,  14.965,   4.157,  16.690,   9.043,   2.512, 48,  0,   1.523,   1.234,   0.343,4095.875,4095.875,   0.000,   0.000,   0.000
