System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:04:30:718, 2098334881717389,    0.105,    3.000,  800,   5.667,   0.592,   0.165,   2.261,   0.236,   0.066, 32,  0,   0.704,   0.074,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:30:825, 2098335269434089,    0.212,    3.000,  800,   3.945,   1.017,   0.283,   0.530,   0.293,   0.081, 32,  0,   0.675,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:30:937, 2098335669429427,    0.323,   11.000, 4200,  12.353,   2.390,   0.664,   8.954,   1.288,   0.358, 34,  0,   0.800,   0.235,   0.065,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:043, 2098336054719231,    0.430,    2.000,  800,   4.380,   2.859,   0.794,   0.964,   1.391,   0.387, 32,  0,   0.685,   0.308,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:151, 2098336442582267,    0.538,    6.000,  800,   4.035,   3.293,   0.915,   0.621,   1.458,   0.405, 32,  0,   0.702,   0.384,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:263, 2098336843403203,    0.649,    3.000, 1300,   5.267,   3.880,   1.078,   1.855,   1.665,   0.462, 32,  0,   0.747,   0.467,   0.130,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:370, 2098337230575443,    0.757,    2.000,  800,   3.993,   4.309,   1.197,   0.570,   1.726,   0.479, 32,  0,   0.674,   0.540,   0.150,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:502, 2098337706107813,    0.889,   21.000, 4200,   5.057,   4.977,   1.383,   1.670,   1.947,   0.541, 39,  0,   0.688,   0.631,   0.175,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:589, 2098338017256817,    0.976,    1.000,  800,   5.161,   5.423,   1.506,   1.753,   2.098,   0.583, 32,  0,   0.684,   0.690,   0.192,4095.875,4095.875,   0.000,   0.000,   0.000
15:04:31:700, 2098338416259211,    1.086,   18.000, 4200,  17.098,   7.318,   2.033,  13.706,   3.617,   1.005, 49,  0,   0.982,   0.799,   0.222,4095.875,4095.875,   0.000,   0.000,   0.000
