System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:20:16:527, 2101739792756957,    0.107,    6.000, 3700,   7.475,   0.799,   0.222,   4.008,   0.429,   0.119, 32,  0,   0.721,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:16:637, 2101740191289303,    0.218,    2.000,  800,   4.205,   1.265,   0.351,   0.819,   0.519,   0.144, 33,  0,   0.671,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:16:745, 2101740577138959,    0.325,   11.000, 3900,  12.898,   2.647,   0.735,   9.446,   1.532,   0.425, 33,  0,   0.825,   0.240,   0.067,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:16:856, 2101740979358319,    0.437,    2.000, 4000,   5.123,   3.220,   0.894,   1.763,   1.729,   0.480, 33,  0,   0.678,   0.316,   0.088,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:16:964, 2101741369261291,    0.545,    6.000,  800,   4.564,   3.714,   1.032,   1.117,   1.850,   0.514, 33,  0,   0.699,   0.391,   0.109,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:074, 2101741763422267,    0.654,    5.000,  800,   4.616,   4.219,   1.172,   1.229,   1.984,   0.551, 32,  0,   0.690,   0.467,   0.130,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:184, 2101742159657995,    0.764,    3.000,  800,   3.939,   4.653,   1.292,   0.542,   2.044,   0.568, 33,  0,   0.673,   0.541,   0.150,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:294, 2101742554147011,    0.874,    3.000, 1000,   4.400,   5.135,   1.426,   0.983,   2.152,   0.598, 32,  0,   0.679,   0.615,   0.171,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:403, 2101742946662845,    0.983,    3.000,  800,   4.708,   5.648,   1.569,   1.296,   2.293,   0.637, 33,  0,   0.717,   0.694,   0.193,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:555, 2101743496981133,    1.136,   23.000, 4200,  18.016,   8.402,   2.334,  14.597,   4.524,   1.257, 48,  0,   0.871,   0.827,   0.230,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:620, 2101743729905077,    1.201,   20.000, 4200,  23.020,   9.892,   2.748,  19.734,   5.801,   1.611, 50,  0,   1.051,   0.895,   0.249,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:731, 2101744129647677,    1.312,   25.000, 4200,  26.121,  12.792,   3.553,  22.808,   8.334,   2.315, 44,  0,   1.019,   1.008,   0.280,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:842, 2101744529113811,    1.423,   21.000, 4200,  24.878,  15.553,   4.320,  21.286,  10.696,   2.971, 44,  0,   0.992,   1.118,   0.310,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:17:952, 2101744925122051,    1.533,   37.000, 4200,  24.487,  18.246,   5.068,  21.003,  13.006,   3.613, 46,  0,   0.927,   1.220,   0.339,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:059, 2101745310444589,    1.640,   42.000, 4200,  35.588,  22.055,   6.127,  32.124,  16.444,   4.568, 43,  0,   1.344,   1.364,   0.379,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:169, 2101745706503385,    1.750,   46.000, 4200,  35.676,  25.980,   7.217,  32.089,  19.975,   5.549, 46,  0,   1.480,   1.526,   0.424,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:280, 2101746105906893,    1.861,   35.000, 4200,  30.930,  29.412,   8.170,  27.374,  23.012,   6.392, 49,  0,   1.128,   1.652,   0.459,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:391, 2101746505201414,    1.972,   62.000, 4100,  40.149,  33.865,   9.407,  36.759,  27.089,   7.525, 49,  0,   1.637,   1.833,   0.509,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:567, 2101747141498339,    2.148,   28.000, 4200,  28.005,  38.815,  10.782,  24.324,  31.388,   8.719, 46,  0,   1.177,   2.041,   0.567,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:606, 2101747279472889,    2.187,   17.000, 4200,  23.357,  39.710,  11.031,  19.891,  32.151,   8.931, 49,  0,   1.056,   2.082,   0.578,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:713, 2101747664635862,    2.294,   18.000, 4100,  21.886,  42.052,  11.681,  18.414,  34.121,   9.478, 47,  0,   1.111,   2.201,   0.611,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:823, 2101748060678461,    2.404,   22.000, 4200,  22.401,  44.516,  12.366,  18.977,  36.208,  10.058, 51,  0,   0.867,   2.296,   0.638,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:18:968, 2101748582402905,    2.549,   92.000, 4200,  26.719,  48.388,  13.441,  23.183,  39.568,  10.991, 46,  0,   1.279,   2.481,   0.689,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:042, 2101748849105365,    2.623,   19.000, 4200,  24.091,  50.173,  13.937,  20.409,  41.080,  11.411, 47,  0,   1.683,   2.606,   0.724,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:157, 2101749263112189,    2.738,   17.000, 4200,  21.636,  52.661,  14.628,  18.121,  43.164,  11.990, 44,  0,   1.307,   2.756,   0.766,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:298, 2101749771130487,    2.879,   46.000, 4200,  21.715,  55.726,  15.479,  18.199,  45.732,  12.703, 43,  0,   1.400,   2.954,   0.821,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:369, 2101750026359043,    2.950,   28.000, 4200,  30.012,  57.853,  16.070,  26.396,  47.604,  13.223, 49,  0,   1.722,   3.076,   0.854,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:511, 2101750538621439,    3.092,   22.000, 2100,   9.370,  59.187,  16.441,   5.815,  48.431,  13.453, 34,  0,   0.837,   3.195,   0.888,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:591, 2101750823739339,    3.171,    3.000,  800,   4.936,  59.578,  16.549,   1.525,  48.552,  13.487, 34,  0,   0.691,   3.250,   0.903,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:697, 2101751207974343,    3.278,    4.000,  800,   4.034,  60.008,  16.669,   0.619,  48.618,  13.505, 33,  0,   0.675,   3.322,   0.923,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:812, 2101751620107531,    3.392,    3.000,  800,   3.993,  60.465,  16.796,   0.607,  48.687,  13.524, 33,  0,   0.671,   3.399,   0.944,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:19:917, 2101751999213809,    3.498,    3.000,  800,   3.962,  60.883,  16.912,   0.567,  48.747,  13.541, 33,  0,   0.670,   3.469,   0.964,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:20:027, 2101752395199743,    3.608,    4.000,  800,   3.960,  61.318,  17.033,   0.558,  48.809,  13.558, 33,  0,   0.674,   3.543,   0.984,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:20:135, 2101752784228268,    3.716,    5.000,  800,   3.977,  61.748,  17.152,   0.576,  48.871,  13.575, 33,  0,   0.681,   3.617,   1.005,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:20:247, 2101753186898613,    3.828,    3.000,  800,   4.454,  62.246,  17.291,   1.044,  48.988,  13.608, 33,  0,   0.676,   3.693,   1.026,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:20:354, 2101753572689693,    3.935,    3.000,  800,   3.946,  62.669,  17.408,   0.550,  49.046,  13.624, 32,  0,   0.679,   3.765,   1.046,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:20:411, 2101753779285717,    3.992,   10.000, 4100,   8.330,  63.147,  17.541,   4.979,  49.332,  13.703, 39,  0,   0.773,   3.810,   1.058,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 3.992084
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 63.147034
Cumulative Processor Energy_0 (mWh) = 17.540843
Average Processor Power_0 (Watt) = 15.818064

