System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:11:30:448, 2099845911242333,    0.097,    2.000,  800,  13.549,   1.310,   0.364,   2.501,   0.242,   0.067, 32,  0,   0.700,   0.068,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:30:558, 2099846307728991,    0.207,    3.000, 1300,  14.854,   2.945,   0.818,   3.687,   0.648,   0.180, 31,  0,   0.738,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:30:669, 2099846705659325,    0.317,    3.000,  800,  11.782,   4.248,   1.180,   0.773,   0.733,   0.204, 32,  0,   0.670,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:30:778, 2099847097099489,    0.426,    3.000,  800,  11.746,   5.525,   1.535,   0.652,   0.804,   0.223, 32,  0,   0.675,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:30:886, 2099847486442855,    0.534,    5.000,  800,  12.261,   6.851,   1.903,   1.209,   0.935,   0.260, 31,  0,   0.694,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:30:998, 2099847892041947,    0.647,    2.000,  800,  11.673,   8.166,   2.268,   0.567,   0.999,   0.277, 32,  0,   0.679,   0.448,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:104, 2099848273909263,    0.753,    2.000,  800,  11.636,   9.401,   2.611,   0.583,   1.061,   0.295, 31,  0,   0.671,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:213, 2099848666318441,    0.862,    2.000,  800,  11.781,  10.685,   2.968,   0.712,   1.138,   0.316, 31,  0,   0.670,   0.592,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:328, 2099849079100591,    0.977,    2.000,  800,  11.687,  12.025,   3.340,   0.686,   1.217,   0.338, 31,  0,   0.671,   0.669,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:435, 2099849464520623,    1.084,   15.000, 4200,  23.694,  14.561,   4.045,  12.487,   2.554,   0.709, 47,  0,   0.905,   0.766,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:541, 2099849846104413,    1.190,   19.000, 4200,  30.008,  17.742,   4.928,  18.921,   4.559,   1.266, 41,  0,   0.813,   0.852,   0.237,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:655, 2099850256554034,    1.304,   16.000, 4200,  29.679,  21.126,   5.868,  18.596,   6.679,   1.855, 47,  0,   0.871,   0.952,   0.264,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:762, 2099850641794937,    1.411,   16.000, 4200,  31.336,  24.479,   6.800,  20.256,   8.847,   2.458, 40,  0,   0.699,   1.026,   0.285,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:872, 2099851037799323,    1.521,   17.000, 4200,  31.030,  27.893,   7.748,  19.958,  11.042,   3.067, 48,  0,   0.721,   1.106,   0.307,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:31:979, 2099851422879222,    1.628,   16.000, 4100,  31.024,  31.211,   8.670,  20.234,  13.207,   3.669, 47,  0,   0.698,   1.180,   0.328,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:32:088, 2099851815309743,    1.737,   17.000, 4200,  32.010,  34.700,   9.639,  20.650,  15.458,   4.294, 52,  0,   0.733,   1.260,   0.350,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:32:198, 2099852211267519,    1.847,   16.000, 4200,  31.421,  38.156,  10.599,  20.354,  17.696,   4.916, 53,  0,   0.695,   1.337,   0.371,4095.875,4095.875,   0.000,   0.000,   0.000
