System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:11:00:041, 2099736446190321,    0.097,    9.000, 4200,  17.985,   1.753,   0.487,   6.705,   0.654,   0.182, 44,  0,   0.855,   0.083,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:151, 2099736842208877,    0.207,    6.000, 2200,  18.958,   3.839,   1.066,   7.873,   1.520,   0.422, 32,  0,   0.786,   0.170,   0.047,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:260, 2099737233517729,    0.316,    4.000, 2200,  12.427,   5.190,   1.442,   1.441,   1.676,   0.466, 32,  0,   0.722,   0.248,   0.069,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:373, 2099737640723167,    0.429,    6.000,  800,  12.020,   6.549,   1.819,   0.950,   1.784,   0.495, 32,  0,   0.690,   0.326,   0.091,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:493, 2099738072976503,    0.549,   17.000, 4200,  16.153,   8.489,   2.358,   5.266,   2.416,   0.671, 40,  0,   0.819,   0.425,   0.118,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:590, 2099738423129013,    0.647,    7.000,  800,  14.339,   9.883,   2.745,   2.934,   2.701,   0.750, 32,  0,   0.791,   0.502,   0.139,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:701, 2099738820304459,    0.757,    6.000,  800,  11.836,  11.189,   3.108,   0.805,   2.790,   0.775, 32,  0,   0.718,   0.581,   0.161,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:809, 2099739208928439,    0.865,    2.000,  800,  11.798,  12.463,   3.462,   0.722,   2.868,   0.797, 32,  0,   0.676,   0.654,   0.182,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:00:916, 2099739596489631,    0.973,    2.000,  800,  11.765,  13.729,   3.814,   0.667,   2.940,   0.817, 32,  0,   0.676,   0.727,   0.202,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:028, 2099739997297971,    1.084,   14.000, 4200,  24.462,  16.453,   4.570,  13.468,   4.440,   1.233, 42,  0,   0.906,   0.827,   0.230,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:139, 2099740396808524,    1.195,   16.000, 4200,  29.175,  19.691,   5.470,  18.074,   6.445,   1.790, 45,  0,   0.782,   0.914,   0.254,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:245, 2099740778363929,    1.301,   17.000, 4200,  30.364,  22.909,   6.364,  19.269,   8.488,   2.358, 45,  0,   0.908,   1.010,   0.281,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:355, 2099741174266251,    1.411,   16.000, 4100,  31.000,  26.318,   7.311,  19.921,  10.678,   2.966, 47,  0,   0.698,   1.087,   0.302,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:467, 2099741577446448,    1.523,   17.000, 4100,  31.237,  29.816,   8.282,  20.166,  12.937,   3.594, 46,  0,   0.712,   1.167,   0.324,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:573, 2099741959178477,    1.629,   18.000, 4200,  31.958,  33.205,   9.224,  20.899,  15.153,   4.209, 47,  0,   0.725,   1.244,   0.345,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:685, 2099742362322613,    1.741,   16.000, 4200,  31.333,  36.714,  10.198,  20.257,  17.421,   4.839, 49,  0,   0.698,   1.322,   0.367,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:793, 2099742751249427,    1.849,   16.000, 4200,  31.357,  40.102,  11.139,  20.289,  19.613,   5.448, 50,  0,   0.699,   1.397,   0.388,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:01:901, 2099743139925797,    1.957,   16.000, 4200,  31.359,  43.487,  12.080,  20.270,  21.802,   6.056, 50,  0,   0.706,   1.474,   0.409,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:016, 2099743553921949,    2.072,   16.000, 4200,  31.383,  47.096,  13.082,  20.323,  24.139,   6.705, 49,  0,   0.701,   1.554,   0.432,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:124, 2099743942734901,    2.180,   16.000, 4200,  31.287,  50.475,  14.021,  20.206,  26.321,   7.311, 49,  0,   0.719,   1.632,   0.453,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:231, 2099744327808965,    2.287,   17.000, 4100,  30.238,  53.710,  14.919,  19.119,  28.366,   7.880, 48,  0,   1.011,   1.740,   0.483,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:340, 2099744720393463,    2.396,    6.000, 2100,  19.663,  55.854,  15.515,   8.469,  29.290,   8.136, 34,  0,   0.957,   1.844,   0.512,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:449, 2099745115674833,    2.506,    3.000,  800,  11.817,  57.152,  15.875,   0.729,  29.370,   8.158, 33,  0,   0.673,   1.918,   0.533,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:558, 2099745505282542,    2.614,   12.000, 3400,  17.049,  58.997,  16.388,   5.955,  30.014,   8.337, 33,  0,   0.929,   2.019,   0.561,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:667, 2099745899079901,    2.723,    3.000, 2400,  14.049,  60.534,  16.815,   3.023,  30.345,   8.429, 33,  0,   0.687,   2.094,   0.582,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:776, 2099746292276897,    2.833,    2.000,  800,  11.843,  61.827,  17.174,   0.688,  30.420,   8.450, 32,  0,   0.680,   2.168,   0.602,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:888, 2099746696663023,    2.945,    2.000,  800,  11.658,  63.137,  17.538,   0.629,  30.491,   8.470, 32,  0,   0.669,   2.244,   0.623,4095.875,4095.875,   0.000,   0.000,   0.000
15:11:02:997, 2099747085779439,    3.053,    2.000,  800,  11.745,  64.406,  17.891,   0.686,  30.565,   8.490, 32,  0,   0.674,   2.316,   0.643,4095.875,4095.875,   0.000,   0.000,   0.000
