System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:20:11:230, 2088760730184489,    0.105,    2.000,  800,   5.809,   0.611,   0.170,   2.205,   0.232,   0.064, 32,  0,   0.711,   0.075,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:340, 2088761124835605,    0.215,    3.000, 3100,   4.289,   1.081,   0.300,   0.911,   0.332,   0.092, 32,  0,   0.675,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:447, 2088761511826064,    0.322,    2.000,  800,   4.186,   1.531,   0.425,   0.763,   0.414,   0.115, 32,  0,   0.679,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:560, 2088761917504191,    0.435,    4.000, 1800,   6.213,   2.231,   0.620,   2.841,   0.734,   0.204, 32,  0,   0.694,   0.300,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:666, 2088762298747408,    0.541,   27.000, 4100,  15.897,   3.914,   1.087,  12.640,   2.072,   0.576, 42,  0,   0.853,   0.390,   0.108,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:777, 2088762698393701,    0.652,   34.000, 4200,  28.835,   7.115,   1.977,  25.298,   4.881,   1.356, 45,  0,   1.093,   0.512,   0.142,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:886, 2088763090664544,    0.761,   17.000, 4100,  19.920,   9.286,   2.579,  16.489,   6.677,   1.855, 49,  0,   0.808,   0.600,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:11:997, 2088763490127338,    0.872,   18.000, 4100,  20.412,  11.551,   3.209,  16.998,   8.564,   2.379, 47,  0,   0.789,   0.687,   0.191,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:108, 2088763890054423,    0.983,   17.000, 4200,  20.019,  13.775,   3.826,  16.620,  10.410,   2.892, 50,  0,   0.795,   0.776,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:216, 2088764279024017,    1.091,   40.000, 4200,  33.558,  17.401,   4.834,  30.152,  13.668,   3.797, 46,  0,   1.161,   0.901,   0.250,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:325, 2088764671548109,    1.200,   39.000, 4200,  32.750,  20.972,   5.825,  29.257,  16.858,   4.683, 48,  0,   1.185,   1.030,   0.286,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:432, 2088765056462797,    1.307,   40.000, 4200,  34.102,  24.618,   6.838,  30.581,  20.128,   5.591, 48,  0,   1.256,   1.165,   0.323,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:545, 2088765463242195,    1.420,   38.000, 4200,  31.879,  28.220,   7.839,  28.385,  23.335,   6.482, 51,  0,   1.058,   1.284,   0.357,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:652, 2088765848565631,    1.527,   42.000, 4200,  33.839,  31.842,   8.845,  30.286,  26.576,   7.382, 48,  0,   1.396,   1.434,   0.398,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:761, 2088766240886870,    1.636,   34.000, 4100,  30.249,  35.138,   9.761,  26.790,  29.496,   8.193, 48,  0,   0.978,   1.540,   0.428,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:873, 2088766644019549,    1.748,   36.000, 4100,  30.231,  38.524,  10.701,  26.690,  32.485,   9.024, 48,  0,   1.336,   1.690,   0.469,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:12:982, 2088767036476266,    1.857,   42.000, 4200,  32.984,  42.120,  11.700,  29.420,  35.692,   9.914, 46,  0,   1.434,   1.846,   0.513,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:092, 2088767432425037,    1.967,   35.000, 4100,  29.793,  45.396,  12.610,  26.272,  38.582,  10.717, 51,  0,   1.435,   2.004,   0.557,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:200, 2088767821453757,    2.075,   45.000, 4200,  35.619,  49.245,  13.679,  31.913,  42.030,  11.675, 46,  0,   1.948,   2.214,   0.615,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:309, 2088768213615289,    2.184,   22.000, 4200,  23.646,  51.821,  14.395,  20.126,  44.223,  12.284, 43,  0,   0.847,   2.307,   0.641,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:418, 2088768606183923,    2.293,   17.000, 4200,  20.123,  54.016,  15.004,  16.728,  46.047,  12.791, 46,  0,   0.723,   2.385,   0.663,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:527, 2088768998529470,    2.402,   22.000, 4100,  20.870,  56.290,  15.636,  17.455,  47.949,  13.319, 46,  0,   0.750,   2.467,   0.685,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:635, 2088769387277729,    2.510,   17.000, 4200,  20.219,  58.474,  16.243,  16.785,  49.762,  13.823, 50,  0,   0.771,   2.550,   0.708,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:748, 2088769794095558,    2.623,   17.000, 4200,  20.037,  60.738,  16.872,  16.642,  51.642,  14.345, 47,  0,   0.726,   2.633,   0.731,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:855, 2088770179243765,    2.730,   16.000, 4200,  19.720,  62.848,  17.458,  16.317,  53.388,  14.830, 51,  0,   0.722,   2.710,   0.753,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:13:966, 2088770578870349,    2.841,   17.000, 4200,  20.079,  65.076,  18.077,  16.646,  55.236,  15.343, 48,  0,   0.815,   2.800,   0.778,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:14:076, 2088770974831351,    2.951,   16.000, 4200,  19.969,  67.273,  18.687,  16.547,  57.056,  15.849, 48,  0,   0.796,   2.888,   0.802,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:14:187, 2088771374433621,    3.062,   16.000, 4200,  20.078,  69.501,  19.306,  16.669,  58.906,  16.363, 49,  0,   0.800,   2.977,   0.827,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:14:251, 2088771607144779,    3.126,   23.000, 4200,  23.150,  70.998,  19.722,  19.678,  60.178,  16.716, 50,  0,   0.900,   3.035,   0.843,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 3.126493
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 70.997925
Cumulative Processor Energy_0 (mWh) = 19.721646
Average Processor Power_0 (Watt) = 22.708485

Cumulative IA Energy_0 (Joules) = 60.178162
Cumulative IA Energy_0 (mWh) = 16.716156
Average IA Power_0 (Watt) = 19.247814

Cumulative DRAM Energy_0 (Joules) = 3.034790
Cumulative DRAM Energy_0 (mWh) = 0.842997
Average DRAM Power_0 (Watt) = 0.970669
