System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:57:19:449, 2096782315675441,    0.105,    2.000,  800,  13.197,   1.386,   0.385,   2.105,   0.221,   0.061, 31,  0,   0.699,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:19:558, 2096782708799287,    0.214,    5.000, 2500,  13.622,   2.874,   0.798,   2.575,   0.502,   0.140, 32,  0,   0.695,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:19:667, 2096783100559891,    0.323,    2.000,  800,  12.041,   4.184,   1.162,   0.959,   0.607,   0.168, 31,  0,   0.672,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:19:780, 2096783507524131,    0.436,    3.000,  800,  11.623,   5.498,   1.527,   0.562,   0.670,   0.186, 32,  0,   0.678,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:19:886, 2096783887830509,    0.542,    4.000, 1800,  12.283,   6.796,   1.888,   1.292,   0.807,   0.224, 31,  0,   0.686,   0.372,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:19:994, 2096784278090439,    0.650,    2.000,  800,  11.715,   8.066,   2.240,   0.575,   0.869,   0.241, 31,  0,   0.676,   0.445,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:20:107, 2096784686013919,    0.763,    2.000,  800,  11.582,   9.378,   2.605,   0.550,   0.931,   0.259, 31,  0,   0.673,   0.521,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:20:215, 2096785074630617,    0.871,    2.000,  800,  11.682,  10.639,   2.955,   0.608,   0.997,   0.277, 31,  0,   0.671,   0.594,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:20:322, 2096785459154881,    0.978,    4.000, 3300,  12.143,  11.936,   3.316,   1.061,   1.110,   0.308, 32,  0,   0.695,   0.668,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:20:435, 2096785863874623,    1.091,   14.000, 4200,  22.206,  14.432,   4.009,  11.242,   2.374,   0.659, 46,  0,   1.076,   0.789,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
