System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:02:31:277, 2097904894309827,    0.110,    4.000, 4300,   9.062,   0.994,   0.276,   2.934,   0.322,   0.089, 32,  0,   0.767,   0.084,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:31:385, 2097905284938301,    0.218,    1.000,  800,   7.276,   1.783,   0.495,   1.254,   0.458,   0.127, 32,  0,   0.679,   0.158,   0.044,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:31:498, 2097905692307361,    0.331,   23.000, 4300,   7.818,   2.668,   0.741,   1.909,   0.674,   0.187, 40,  0,   0.692,   0.236,   0.066,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:31:604, 2097906073185667,    0.437,    1.000,  800,   7.473,   3.458,   0.961,   1.454,   0.828,   0.230, 32,  0,   0.682,   0.308,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:31:714, 2097906469750239,    0.547,    2.000,  800,   6.488,   4.173,   1.159,   0.537,   0.887,   0.246, 32,  0,   0.670,   0.382,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:31:824, 2097906865989559,    0.657,    2.000,  800,   6.500,   4.888,   1.358,   0.548,   0.947,   0.263, 32,  0,   0.670,   0.456,   0.127,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:31:935, 2097907263065897,    0.768,    2.000,  800,   6.499,   5.605,   1.557,   0.562,   1.009,   0.280, 32,  0,   0.671,   0.530,   0.147,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:32:045, 2097907659610609,    0.878,    2.000,  800,   6.504,   6.322,   1.756,   0.555,   1.070,   0.297, 32,  0,   0.680,   0.605,   0.168,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:32:151, 2097908043693619,    0.984,    2.000,  800,   6.510,   7.016,   1.949,   0.534,   1.127,   0.313, 31,  0,   0.677,   0.677,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:32:261, 2097908438676959,    1.094,   16.000, 4200,  20.437,   9.258,   2.572,  14.458,   2.713,   0.754, 47,  0,   0.993,   0.786,   0.218,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:32:373, 2097908841712565,    1.206,   19.000, 4200,  25.107,  12.069,   3.353,  19.049,   4.846,   1.346, 44,  0,   1.172,   0.917,   0.255,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:32:493, 2097909274263227,    1.326,   37.000, 4200,  26.042,  15.198,   4.222,  20.045,   7.254,   2.015, 44,  0,   1.296,   1.073,   0.298,4095.875,4095.875,   0.000,   0.000,   0.000
