System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:27:10:354, 2077309585427245,    0.105,    2.000,  800,  13.171,   1.384,   0.385,   2.040,   0.214,   0.060, 32,  0,   0.700,   0.074,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:10:464, 2077309980576748,    0.215,    2.000,  800,  11.609,   2.659,   0.738,   0.518,   0.271,   0.075, 31,  0,   0.674,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:10:571, 2077310363962587,    0.321,    4.000, 1500,  14.005,   4.150,   1.153,   2.991,   0.590,   0.164, 31,  0,   0.697,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:10:680, 2077310757687169,    0.431,    2.000,  800,  11.677,   5.427,   1.508,   0.538,   0.649,   0.180, 30,  0,   0.679,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:10:791, 2077311156744767,    0.542,    3.000,  800,  11.631,   6.716,   1.866,   0.554,   0.710,   0.197, 31,  0,   0.675,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:10:902, 2077311556636883,    0.653,    2.000,  800,  11.588,   8.003,   2.223,   0.526,   0.768,   0.213, 31,  0,   0.672,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:009, 2077311941558289,    0.760,    2.000,  800,  11.609,   9.245,   2.568,   0.536,   0.826,   0.229, 31,  0,   0.679,   0.518,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:122, 2077312348800409,    0.873,    2.000,  800,  11.585,  10.555,   2.932,   0.527,   0.885,   0.246, 31,  0,   0.672,   0.594,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:231, 2077312740778409,    0.982,    2.000,  800,  11.571,  11.815,   3.282,   0.495,   0.939,   0.261, 30,  0,   0.674,   0.668,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:340, 2077313133554291,    1.091,   18.000, 4200,  25.859,  14.636,   4.066,  14.755,   2.549,   0.708, 44,  0,   1.042,   0.781,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:448, 2077313522423573,    1.199,   18.000, 4200,  30.626,  17.945,   4.985,  19.465,   4.652,   1.292, 48,  0,   1.240,   0.915,   0.254,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:653, 2077314262687123,    1.404,   59.000, 4200,  32.624,  24.653,   6.848,  21.523,   9.077,   2.521, 46,  0,   1.371,   1.197,   0.333,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:665, 2077314303525211,    1.416,   22.000, 4200,  37.087,  25.074,   6.965,  23.652,   9.346,   2.596, 39,  0,   1.453,   1.214,   0.337,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:778, 2077314710560425,    1.529,   25.000, 4300,  31.035,  28.583,   7.940,  19.699,  11.573,   3.215, 34,  0,   1.832,   1.421,   0.395,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:889, 2077315109426645,    1.640,    2.000,  800,  12.275,  29.943,   8.317,   1.266,  11.713,   3.254, 32,  0,   0.672,   1.495,   0.415,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:11:995, 2077315492099203,    1.746,    3.000,  800,  11.697,  31.186,   8.663,   0.555,  11.772,   3.270, 32,  0,   0.680,   1.567,   0.435,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:106, 2077315890161139,    1.856,    2.000,  800,  11.517,  32.460,   9.017,   0.509,  11.829,   3.286, 32,  0,   0.670,   1.642,   0.456,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:213, 2077316278483939,    1.964,    3.000,  800,  11.611,  33.712,   9.364,   0.533,  11.886,   3.302, 32,  0,   0.674,   1.714,   0.476,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:324, 2077316673740575,    2.074,    2.000, 3100,  11.852,  35.013,   9.726,   0.761,  11.970,   3.325, 32,  0,   0.681,   1.789,   0.497,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:430, 2077317058105645,    2.181,    2.000,  800,  11.803,  36.273,  10.076,   0.714,  12.046,   3.346, 31,  0,   0.674,   1.861,   0.517,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:542, 2077317460685619,    2.293,    5.000, 2800,  13.603,  37.795,  10.499,   2.514,  12.327,   3.424, 31,  0,   0.710,   1.940,   0.539,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:651, 2077317851976039,    2.401,    4.000,  800,  11.741,  39.071,  10.853,   0.749,  12.408,   3.447, 30,  0,   0.677,   2.014,   0.559,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:764, 2077318260957339,    2.515,    4.000,  800,  11.712,  40.401,  11.223,   0.606,  12.477,   3.466, 32,  0,   0.687,   2.092,   0.581,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:12:776, 2077318306189463,    2.528,   36.000, 4200,  30.929,  40.790,  11.331,  21.568,  12.748,   3.541, 34,  0,   1.020,   2.105,   0.585,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.527531
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 40.790100
Cumulative Processor Energy_0 (mWh) = 11.330583
Average Processor Power_0 (Watt) = 16.138319

Cumulative IA Energy_0 (Joules) = 12.748169
Cumulative IA Energy_0 (mWh) = 3.541158
Average IA Power_0 (Watt) = 5.043724

Cumulative DRAM Energy_0 (Joules) = 2.104858
Cumulative DRAM Energy_0 (mWh) = 0.584683
Average DRAM Power_0 (Watt) = 0.832773
