System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:17:03:480, 2088084829134683,    0.107,   22.000, 4200,  29.881,   3.185,   0.885,  18.945,   2.019,   0.561, 40,  0,   1.017,   0.108,   0.030,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:03:593, 2088085236205705,    0.220,   35.000, 4200,  36.734,   7.338,   2.038,  25.599,   4.914,   1.365, 41,  0,   1.173,   0.241,   0.067,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:03:697, 2088085610744881,    0.324,   16.000, 3900,  25.627,  10.004,   2.779,  14.361,   6.408,   1.780, 33,  0,   0.901,   0.335,   0.093,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:03:808, 2088086010627595,    0.435,    2.000,  800,  11.852,  11.321,   3.145,   0.795,   6.496,   1.804, 32,  0,   0.676,   0.410,   0.114,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:03:919, 2088086409304473,    0.546,    2.000,  800,  11.627,  12.609,   3.502,   0.535,   6.555,   1.821, 32,  0,   0.672,   0.484,   0.135,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:04:026, 2088086796483019,    0.653,    2.000,  800,  11.695,  13.866,   3.852,   0.577,   6.617,   1.838, 31,  0,   0.675,   0.557,   0.155,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:04:138, 2088087198483127,    0.765,    4.000,  800,  11.565,  15.158,   4.210,   0.566,   6.680,   1.856, 31,  0,   0.668,   0.632,   0.175,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:04:248, 2088087594872633,    0.875,    2.000,  800,  12.783,  16.565,   4.601,   1.619,   6.859,   1.905, 31,  0,   0.683,   0.707,   0.196,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:04:357, 2088087986531959,    0.984,    3.000,  800,  11.618,  17.829,   4.953,   0.635,   6.928,   1.924, 31,  0,   0.669,   0.780,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:04:463, 2088088367215449,    1.089,   19.000, 4200,  28.344,  20.826,   5.785,  17.312,   8.758,   2.433, 45,  0,   0.883,   0.873,   0.242,4095.875,4095.875,   0.000,   0.000,   0.000
