System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:21:44:073, 2102054958455993,    0.103,    2.000,  800,  14.179,   1.456,   0.404,   2.940,   0.302,   0.084, 31,  0,   0.706,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:184, 2102055360680739,    0.214,    2.000,  800,  11.538,   2.745,   0.762,   0.551,   0.363,   0.101, 31,  0,   0.668,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:294, 2102055754066069,    0.324,    2.000,  800,  11.660,   4.019,   1.116,   0.516,   0.420,   0.117, 31,  0,   0.676,   0.221,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:401, 2102056142472789,    0.432,    1.000,  800,  11.610,   5.271,   1.464,   0.533,   0.477,   0.133, 32,  0,   0.670,   0.293,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:511, 2102056534359871,    0.540,   11.000, 4300,  13.374,   6.727,   1.869,   2.289,   0.727,   0.202, 32,  0,   0.699,   0.369,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:623, 2102056938876939,    0.653,    1.000,  800,  12.373,   8.118,   2.255,   1.345,   0.878,   0.244, 31,  0,   0.675,   0.445,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:731, 2102057327690395,    0.761,    2.000,  800,  11.632,   9.374,   2.604,   0.562,   0.938,   0.261, 31,  0,   0.672,   0.518,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:840, 2102057720054419,    0.870,    2.000,  800,  11.588,  10.637,   2.955,   0.523,   0.995,   0.276, 31,  0,   0.670,   0.591,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:44:948, 2102058109548647,    0.978,    2.000,  800,  11.590,  11.891,   3.303,   0.537,   1.053,   0.293, 31,  0,   0.673,   0.664,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:45:060, 2102058514061759,    1.090,   15.000, 4200,  23.574,  14.540,   4.039,  12.648,   2.475,   0.687, 49,  0,   0.838,   0.758,   0.211,4095.875,4095.875,   0.000,   0.000,   0.000
