System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:49:29:842, 2095091729250171,    0.131,    3.000,  800,   8.830,   1.158,   0.322,   5.271,   0.691,   0.192, 32,  0,   0.764,   0.100,   0.028,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:29:948, 2095092112516909,    0.238,    4.000, 4200,   4.394,   1.626,   0.452,   0.986,   0.796,   0.221, 32,  0,   0.687,   0.173,   0.048,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:061, 2095092519128257,    0.351,    3.000, 4200,   4.736,   2.161,   0.600,   1.342,   0.948,   0.263, 34,  0,   0.713,   0.254,   0.071,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:168, 2095092906784269,    0.458,   10.000, 4100,   5.282,   2.730,   0.758,   1.824,   1.144,   0.318, 32,  0,   0.739,   0.333,   0.093,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:277, 2095093297115269,    0.567,   40.000, 4200,  31.965,   6.195,   1.721,  28.572,   4.242,   1.178, 38,  0,   1.218,   0.466,   0.129,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:386, 2095093687548715,    0.675,   16.000, 3000,  17.635,   8.108,   2.252,  14.126,   5.774,   1.604, 33,  0,   0.925,   0.566,   0.157,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:498, 2095094092769259,    0.788,   51.000, 4200,  14.081,   9.693,   2.692,  10.705,   6.979,   1.939, 41,  0,   0.942,   0.672,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:606, 2095094480263239,    0.895,   22.000, 4200,  21.714,  12.030,   3.342,  18.151,   8.933,   2.481, 34,  0,   0.952,   0.774,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:714, 2095094870364991,    1.004,    7.000,  800,   7.662,  12.860,   3.572,   4.269,   9.396,   2.610, 32,  0,   0.743,   0.855,   0.237,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:30:823, 2095095260118091,    1.112,   31.000, 4100,  22.916,  15.341,   4.262,  19.714,  11.530,   3.203, 42,  0,   1.091,   0.973,   0.270,4095.875,4095.875,   0.000,   0.000,   0.000
