System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:24:49:572, 2089762761258079,    0.101,    3.000,  900,   7.705,   0.777,   0.216,   4.256,   0.429,   0.119, 32,  0,   0.712,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:49:685, 2089763168449851,    0.214,    3.000,  800,   4.036,   1.234,   0.343,   0.638,   0.501,   0.139, 31,  0,   0.673,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:49:793, 2089763555524053,    0.321,    2.000,  800,   4.007,   1.664,   0.462,   0.624,   0.568,   0.158, 31,  0,   0.673,   0.220,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:49:902, 2089763947879563,    0.430,    2.000,  800,   3.917,   2.091,   0.581,   0.519,   0.625,   0.174, 31,  0,   0.670,   0.293,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:50:011, 2089764342089377,    0.540,    1.000,  800,   3.956,   2.524,   0.701,   0.531,   0.683,   0.190, 31,  0,   0.673,   0.367,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:50:122, 2089764740749307,    0.651,    2.000,  800,   3.932,   2.960,   0.822,   0.556,   0.745,   0.207, 31,  0,   0.667,   0.441,   0.122,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:50:232, 2089765138155901,    0.761,    2.000,  800,   3.985,   3.400,   0.944,   0.562,   0.807,   0.224, 31,  0,   0.673,   0.515,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:50:341, 2089765529683255,    0.870,    2.000,  800,   3.916,   3.826,   1.063,   0.500,   0.861,   0.239, 31,  0,   0.672,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:50:448, 2089765914267143,    0.977,    2.000,  800,   3.925,   4.245,   1.179,   0.555,   0.920,   0.256, 31,  0,   0.668,   0.660,   0.183,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:50:561, 2089766319144791,    1.089,   26.000, 4200,  21.114,   6.620,   1.839,  17.695,   2.911,   0.808, 49,  0,   0.951,   0.767,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
