System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:44:13:903, 2093954351497715,    0.099,    2.000,  800,  13.468,   1.339,   0.372,   2.392,   0.238,   0.066, 31,  0,   0.710,   0.071,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:011, 2093954738550063,    0.207,    2.000,  800,  11.666,   2.593,   0.720,   0.544,   0.296,   0.082, 31,  0,   0.675,   0.143,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:124, 2093955146713591,    0.320,    2.000,  800,  11.556,   3.903,   1.084,   0.532,   0.357,   0.099, 31,  0,   0.670,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:229, 2093955525368527,    0.425,    2.000,  800,  11.584,   5.121,   1.423,   0.539,   0.413,   0.115, 31,  0,   0.671,   0.290,   0.080,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:338, 2093955917514295,    0.534,    2.000,  800,  11.589,   6.384,   1.773,   0.520,   0.470,   0.131, 31,  0,   0.671,   0.363,   0.101,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:449, 2093956316468696,    0.645,    2.000,  800,  11.622,   7.672,   2.131,   0.537,   0.529,   0.147, 31,  0,   0.674,   0.437,   0.121,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:557, 2093956706047951,    0.753,    4.000, 2200,  13.866,   9.172,   2.548,   2.821,   0.835,   0.232, 31,  0,   0.694,   0.513,   0.142,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:670, 2093957110097033,    0.866,    2.000,  800,  11.727,  10.488,   2.913,   0.681,   0.911,   0.253, 30,  0,   0.674,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:778, 2093957501363941,    0.974,    4.000,  800,  11.749,  11.765,   3.268,   0.646,   0.981,   0.273, 30,  0,   0.692,   0.663,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:888, 2093957894959723,    1.084,   16.000, 4200,  23.611,  14.347,   3.985,  12.757,   2.376,   0.660, 46,  0,   0.923,   0.764,   0.212,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:14:996, 2093958283872161,    1.192,   21.000, 4200,  30.979,  17.694,   4.915,  19.763,   4.511,   1.253, 48,  0,   1.250,   0.899,   0.250,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:15:104, 2093958672634016,    1.300,   32.000, 4100,  35.527,  21.530,   5.981,  24.328,   7.138,   1.983, 43,  0,   1.710,   1.084,   0.301,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:15:214, 2093959068687685,    1.410,   36.000, 4100,  39.597,  25.886,   7.191,  28.284,  10.250,   2.847, 41,  0,   1.572,   1.257,   0.349,4095.875,4095.875,   0.000,   0.000,   0.000
