System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:35:40:417, 2092105801703897,    0.097,    4.000,  800,   6.400,   0.623,   0.173,   2.961,   0.288,   0.080, 33,  0,   0.719,   0.070,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:40:527, 2092106197658183,    0.207,   10.000, 3900,   7.106,   1.405,   0.390,   3.756,   0.701,   0.195, 33,  0,   0.720,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:40:637, 2092106593330705,    0.317,    3.000,  800,   5.884,   2.051,   0.570,   2.417,   0.967,   0.269, 32,  0,   0.710,   0.227,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:40:749, 2092106995462389,    0.429,    5.000, 2700,   4.892,   2.598,   0.722,   1.483,   1.133,   0.315, 33,  0,   0.694,   0.305,   0.085,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:40:855, 2092107377713609,    0.535,   11.000,  800,   4.449,   3.070,   0.853,   1.047,   1.244,   0.346, 32,  0,   0.678,   0.377,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:40:967, 2092107782001213,    0.647,   14.000,  800,   4.358,   3.560,   0.989,   0.970,   1.353,   0.376, 32,  0,   0.686,   0.454,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:076, 2092108175033289,    0.757,   14.000,  800,   4.419,   4.042,   1.123,   1.020,   1.464,   0.407, 32,  0,   0.693,   0.530,   0.147,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:184, 2092108561952013,    0.864,    5.000,  900,   5.501,   4.633,   1.287,   2.071,   1.687,   0.469, 32,  0,   0.721,   0.607,   0.169,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:291, 2092108949938607,    0.972,    4.000,  800,   4.049,   5.070,   1.408,   0.637,   1.755,   0.488, 32,  0,   0.679,   0.680,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:404, 2092109354691777,    1.084,   18.000, 4200,  16.742,   6.952,   1.931,  13.387,   3.261,   0.906, 48,  0,   0.972,   0.789,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:512, 2092109743610521,    1.192,   29.000, 4200,  23.645,   9.507,   2.641,  20.156,   5.438,   1.511, 46,  0,   1.225,   0.922,   0.256,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:621, 2092110135760053,    1.301,   25.000, 4100,  26.517,  12.395,   3.443,  23.144,   7.959,   2.211, 47,  0,   1.175,   1.050,   0.292,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:730, 2092110528242377,    1.410,   18.000, 4100,  22.691,  14.869,   4.130,  19.039,  10.035,   2.787, 50,  0,   1.250,   1.186,   0.329,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:838, 2092110917174161,    1.518,   17.000, 4200,  22.258,  17.274,   4.798,  18.835,  12.070,   3.353, 48,  0,   0.985,   1.292,   0.359,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:41:948, 2092111313194649,    1.628,   17.000, 4200,  22.845,  19.787,   5.496,  19.353,  14.199,   3.944, 41,  0,   1.079,   1.411,   0.392,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:42:058, 2092111709910875,    1.739,    5.000,  800,   8.042,  20.673,   5.742,   4.548,  14.700,   4.083, 33,  0,   0.868,   1.507,   0.419,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:42:166, 2092112098006911,    1.846,   10.000, 4200,   4.896,  21.201,   5.889,   1.558,  14.868,   4.130, 38,  0,   0.734,   1.586,   0.441,4095.875,4095.875,   0.000,   0.000,   0.000
