System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:19:51:557, 2088689908733887,    0.105,    4.000, 1500,   8.213,   0.860,   0.239,   4.636,   0.486,   0.135, 32,  0,   0.731,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:51:667, 2088690303855197,    0.215,    2.000,  800,   4.068,   1.307,   0.363,   0.659,   0.558,   0.155, 32,  0,   0.677,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:51:778, 2088690703479146,    0.326,    2.000,  800,   3.993,   1.750,   0.486,   0.592,   0.624,   0.173, 32,  0,   0.672,   0.225,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:51:886, 2088691090030690,    0.433,    3.000,  800,   3.951,   2.174,   0.604,   0.563,   0.684,   0.190, 32,  0,   0.676,   0.298,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:51:995, 2088691481673789,    0.542,    3.000,  800,   3.991,   2.609,   0.725,   0.579,   0.747,   0.208, 32,  0,   0.678,   0.372,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:105, 2088691881870919,    0.653,    2.000,  800,   3.972,   3.050,   0.847,   0.576,   0.811,   0.225, 32,  0,   0.670,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:214, 2088692273929839,    0.762,    2.000,  800,   3.932,   3.478,   0.966,   0.528,   0.869,   0.241, 32,  0,   0.670,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:325, 2088692673701677,    0.873,    2.000,  800,   3.992,   3.922,   1.089,   0.589,   0.934,   0.260, 32,  0,   0.672,   0.594,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:435, 2088693069245785,    0.983,    5.000, 2400,   5.181,   4.491,   1.247,   1.777,   1.129,   0.314, 32,  0,   0.705,   0.672,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:544, 2088693458294721,    1.091,   26.000, 4200,  19.967,   6.649,   1.847,  16.591,   2.922,   0.812, 51,  0,   0.941,   0.773,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:655, 2088693857920639,    1.202,   19.000, 4200,  23.587,   9.267,   2.574,  20.155,   5.160,   1.433, 53,  0,   0.770,   0.859,   0.239,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:762, 2088694242981325,    1.309,   18.000, 4200,  24.554,  11.893,   3.304,  19.316,   7.226,   2.007, 44,  0,   0.710,   0.935,   0.260,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:870, 2088694631799021,    1.417,   18.000, 4200,  25.463,  14.644,   4.068,  19.509,   9.333,   2.592, 40,  0,   0.724,   1.013,   0.281,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:52:979, 2088695024225165,    1.526,   16.000, 4200,  24.649,  17.331,   4.814,  18.683,  11.369,   3.158, 51,  0,   0.702,   1.089,   0.303,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:089, 2088695420169025,    1.636,   16.000, 4200,  24.701,  20.047,   5.569,  18.737,  13.430,   3.731, 48,  0,   0.704,   1.167,   0.324,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:198, 2088695812681889,    1.745,   18.000, 4200,  25.236,  22.799,   6.333,  19.270,  15.531,   4.314, 53,  0,   0.778,   1.252,   0.348,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:307, 2088696205094787,    1.854,   16.000, 4200,  24.702,  25.491,   7.081,  18.734,  17.573,   4.881, 53,  0,   0.720,   1.330,   0.369,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:419, 2088696608289213,    1.966,   18.000, 4200,  25.280,  28.323,   7.867,  19.282,  19.733,   5.481, 52,  0,   0.807,   1.421,   0.395,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:528, 2088697000818561,    2.075,   26.000, 4200,  26.284,  31.189,   8.663,  20.391,  21.956,   6.099, 43,  0,   0.875,   1.516,   0.421,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:635, 2088697385944979,    2.182,   18.000, 4200,  25.075,  33.871,   9.409,  18.960,  23.984,   6.662, 46,  0,   1.054,   1.629,   0.452,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:747, 2088697789178905,    2.294,   31.000, 4200,  30.034,  37.235,  10.343,  23.869,  26.658,   7.405, 48,  0,   1.622,   1.810,   0.503,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:854, 2088698174318339,    2.401,   17.000, 4200,  23.833,  39.785,  11.051,  17.790,  28.561,   7.934, 46,  0,   1.091,   1.927,   0.535,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:53:966, 2088698577528793,    2.513,   17.000, 4200,  23.277,  42.392,  11.776,  17.201,  30.488,   8.469, 45,  0,   1.331,   2.076,   0.577,4095.875,4095.875,   0.000,   0.000,   0.000
14:19:54:075, 2088698969998327,    2.622,   28.000, 4200,  27.084,  45.345,  12.596,  20.971,  32.774,   9.104, 49,  0,   1.747,   2.267,   0.630,4095.875,4095.875,   0.000,   0.000,   0.000
