System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:06:16:761, 2098716637757583,    0.102,    3.000,  800,   8.797,   0.893,   0.248,   2.804,   0.285,   0.079, 31,  0,   0.710,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:16:871, 2098717033867667,    0.212,    2.000,  800,   6.495,   1.608,   0.447,   0.537,   0.344,   0.096, 32,  0,   0.675,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:16:982, 2098717433399913,    0.323,    3.000,  800,   6.515,   2.331,   0.648,   0.560,   0.406,   0.113, 32,  0,   0.686,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:091, 2098717826137595,    0.432,    2.000,  800,   6.526,   3.043,   0.845,   0.518,   0.463,   0.128, 32,  0,   0.676,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:200, 2098718218635091,    0.541,    2.000,  800,   6.454,   3.747,   1.041,   0.499,   0.517,   0.144, 32,  0,   0.670,   0.369,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:307, 2098718603659219,    0.648,    2.000,  800,   6.844,   4.479,   1.244,   0.883,   0.611,   0.170, 31,  0,   0.677,   0.442,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:417, 2098718999502739,    0.758,    1.000,  800,   6.390,   5.181,   1.439,   0.491,   0.665,   0.185, 31,  0,   0.664,   0.515,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:529, 2098719402909955,    0.870,    7.000, 3700,   8.651,   6.151,   1.709,   2.637,   0.961,   0.267, 32,  0,   0.712,   0.595,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:640, 2098719800880445,    0.980,    2.000,  800,   6.780,   6.900,   1.917,   0.861,   1.056,   0.293, 32,  0,   0.674,   0.669,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:746, 2098720184289177,    1.087,   17.000, 4200,  20.256,   9.058,   2.516,  14.250,   2.574,   0.715, 47,  0,   0.976,   0.773,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:857, 2098720584837255,    1.198,   19.000, 4200,  25.740,  11.922,   3.312,  19.774,   4.774,   1.326, 45,  0,   1.212,   0.908,   0.252,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:17:965, 2098720972673927,    1.306,   35.000, 4200,  23.729,  14.478,   4.022,  17.582,   6.668,   1.852, 45,  0,   1.187,   1.036,   0.288,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:075, 2098721368651721,    1.416,   24.000, 4200,  30.600,  17.844,   4.957,  24.308,   9.342,   2.595, 41,  0,   2.091,   1.266,   0.352,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:186, 2098721768229137,    1.527,   33.000, 4200,  32.857,  21.491,   5.970,  26.476,  12.280,   3.411, 47,  0,   2.284,   1.520,   0.422,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:292, 2098722148278207,    1.632,    3.000, 1300,  12.104,  22.768,   6.325,   6.169,  12.932,   3.592, 33,  0,   0.826,   1.607,   0.446,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:404, 2098722551068117,    1.744,    3.000,  800,   6.626,  23.510,   6.531,   0.652,  13.005,   3.612, 33,  0,   0.682,   1.683,   0.467,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:513, 2098722942855695,    1.853,   12.000, 4300,   8.273,  24.410,   6.781,   2.324,  13.258,   3.683, 33,  0,   0.699,   1.759,   0.489,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:623, 2098723341629271,    1.964,    2.000,  800,   7.228,  25.211,   7.003,   1.235,  13.394,   3.721, 32,  0,   0.679,   1.834,   0.510,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:730, 2098723726431533,    2.071,    3.000,  800,   6.504,  25.906,   7.196,   0.540,  13.452,   3.737, 32,  0,   0.680,   1.907,   0.530,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:18:840, 2098724121527463,    2.180,    2.000,  800,   6.402,  26.609,   7.391,   0.499,  13.507,   3.752, 32,  0,   0.668,   1.980,   0.550,4095.875,4095.875,   0.000,   0.000,   0.000
