System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:07:18:308, 2085978213653645,    0.098,    2.000,  800,  13.404,   1.318,   0.366,   2.285,   0.225,   0.062, 32,  0,   0.701,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:18:421, 2085978620641715,    0.211,    2.000,  800,  11.574,   2.627,   0.730,   0.511,   0.282,   0.078, 32,  0,   0.672,   0.145,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:18:525, 2085978994716235,    0.315,    7.000, 4000,  13.700,   4.050,   1.125,   2.627,   0.555,   0.154, 32,  0,   0.695,   0.217,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:18:636, 2085979395066965,    0.427,    2.000,  800,  11.861,   5.369,   1.491,   0.809,   0.645,   0.179, 31,  0,   0.672,   0.292,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:18:746, 2085979786897051,    0.535,    2.000,  800,  11.584,   6.630,   1.842,   0.504,   0.700,   0.195, 31,  0,   0.671,   0.365,   0.101,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:18:857, 2085980186505805,    0.646,    2.000,  800,  11.568,   7.914,   2.198,   0.497,   0.755,   0.210, 31,  0,   0.671,   0.440,   0.122,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:18:966, 2085980579961189,    0.756,    2.000,  800,  11.663,   9.189,   2.552,   0.523,   0.813,   0.226, 32,  0,   0.680,   0.514,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:072, 2085980964623589,    0.863,    2.000,  800,  11.490,  10.417,   2.893,   0.518,   0.868,   0.241, 31,  0,   0.664,   0.585,   0.162,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:185, 2085981369509455,    0.975,    2.000,  800,  11.625,  11.724,   3.257,   0.500,   0.924,   0.257, 31,  0,   0.673,   0.661,   0.183,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:293, 2085981756757733,    1.083,   15.000, 4200,  25.328,  14.449,   4.013,  14.389,   2.472,   0.687, 47,  0,   1.274,   0.798,   0.222,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:403, 2085982152738879,    1.193,   16.000, 4200,  29.506,  17.694,   4.915,  18.358,   4.491,   1.248, 43,  0,   1.382,   0.950,   0.264,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:514, 2085982552224910,    1.304,   24.000, 4200,  30.421,  21.070,   5.853,  19.223,   6.624,   1.840, 42,  0,   1.498,   1.116,   0.310,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:621, 2085982937375210,    1.410,   17.000, 4200,  29.617,  24.238,   6.733,  18.487,   8.602,   2.390, 46,  0,   1.340,   1.259,   0.350,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:728, 2085983325100763,    1.518,   16.000, 4100,  29.750,  27.443,   7.623,  18.544,  10.600,   2.944, 42,  0,   1.279,   1.397,   0.388,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:840, 2085983728425384,    1.630,   18.000, 4100,  29.866,  30.789,   8.552,  18.727,  12.698,   3.527, 45,  0,   1.310,   1.544,   0.429,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:19:948, 2085984117357073,    1.738,   17.000, 4200,  29.795,  34.008,   9.447,  18.689,  14.717,   4.088, 44,  0,   1.291,   1.683,   0.468,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:20:058, 2085984513251009,    1.848,   16.000, 4200,  29.774,  37.282,  10.356,  18.649,  16.768,   4.658, 50,  0,   1.186,   1.814,   0.504,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:20:169, 2085984912830039,    1.959,   16.000, 4200,  29.757,  40.585,  11.274,  18.659,  18.839,   5.233, 50,  0,   1.148,   1.941,   0.539,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:20:275, 2085985294454431,    2.065,   16.000, 4200,  29.911,  43.756,  12.154,  18.809,  20.832,   5.787, 49,  0,   1.139,   2.062,   0.573,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:20:384, 2085985686844316,    2.174,   16.000, 4100,  29.727,  46.996,  13.054,  18.635,  22.864,   6.351, 45,  0,   1.101,   2.182,   0.606,4095.875,4095.875,   0.000,   0.000,   0.000
14:07:20:496, 2085986089918409,    2.286,   29.000, 4100,  30.839,  50.449,  14.014,  19.703,  25.070,   6.964, 46,  0,   1.163,   2.312,   0.642,4095.875,4095.875,   0.000,   0.000,   0.000
