System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:21:13:604, 2101945271527951,    0.105,    3.000,  800,   7.785,   0.816,   0.227,   1.759,   0.185,   0.051, 32,  0,   0.700,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:13:714, 2101945668112891,    0.215,    4.000,  800,   6.547,   1.538,   0.427,   0.598,   0.250,   0.070, 32,  0,   0.694,   0.150,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:13:827, 2101946073835224,    0.328,    2.000,  800,   6.478,   2.268,   0.630,   0.504,   0.307,   0.085, 32,  0,   0.674,   0.226,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:13:934, 2101946460436516,    0.435,    4.000,  800,   6.521,   2.968,   0.824,   0.589,   0.370,   0.103, 32,  0,   0.677,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:042, 2101946848313116,    0.543,    2.000,  800,   6.496,   3.668,   1.019,   0.523,   0.427,   0.119, 32,  0,   0.675,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:154, 2101947252725167,    0.655,    2.000,  800,   6.516,   4.400,   1.222,   0.524,   0.486,   0.135, 31,  0,   0.675,   0.447,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:261, 2101947636209309,    0.762,    3.000, 4200,   6.610,   5.104,   1.418,   0.766,   0.567,   0.158, 32,  0,   0.674,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:370, 2101948027867503,    0.871,    2.000,  800,   7.832,   5.956,   1.654,   1.783,   0.761,   0.211, 32,  0,   0.684,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:500, 2101948499216923,    1.001,   34.000, 4200,   8.334,   7.047,   1.958,   2.404,   1.076,   0.299, 39,  0,   0.728,   0.689,   0.191,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:593, 2101948829548431,    1.093,   17.000, 4200,  24.841,   9.327,   2.591,  18.774,   2.799,   0.777, 49,  0,   0.963,   0.777,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
15:21:14:702, 2101949221951199,    1.202,   17.000, 4200,  24.335,  11.979,   3.328,  18.522,   4.818,   1.338, 48,  0,   0.830,   0.868,   0.241,4095.875,4095.875,   0.000,   0.000,   0.000
