System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:55:39:948, 2096424112937985,    0.100,    4.000,  900,   8.727,   0.873,   0.243,   5.235,   0.524,   0.145, 33,  0,   0.721,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:057, 2096424503289479,    0.208,    9.000,  800,   4.270,   1.336,   0.371,   0.888,   0.620,   0.172, 33,  0,   0.682,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:167, 2096424898596769,    0.318,    5.000,  800,   5.483,   1.938,   0.538,   2.055,   0.846,   0.235, 33,  0,   0.715,   0.225,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:276, 2096425291837451,    0.428,    8.000, 4300,   4.371,   2.416,   0.671,   1.000,   0.955,   0.265, 32,  0,   0.699,   0.301,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:386, 2096425687412747,    0.537,    5.000,  800,   6.308,   3.109,   0.864,   2.880,   1.271,   0.353, 32,  0,   0.718,   0.380,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:519, 2096426165896981,    0.670,   24.000, 2400,   4.984,   3.771,   1.048,   1.598,   1.484,   0.412, 33,  0,   0.715,   0.475,   0.132,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:604, 2096426472673343,    0.756,    8.000, 1100,   5.696,   4.257,   1.182,   2.269,   1.677,   0.466, 32,  0,   0.766,   0.540,   0.150,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:716, 2096426875494469,    0.867,    7.000,  800,   4.154,   4.721,   1.312,   0.741,   1.760,   0.489, 32,  0,   0.700,   0.619,   0.172,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:824, 2096427265365339,    0.976,    2.000,  800,   4.692,   5.230,   1.453,   1.262,   1.897,   0.527, 31,  0,   0.686,   0.693,   0.192,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:40:935, 2096427665010950,    1.087,   18.000, 4100,  10.796,   6.428,   1.786,   7.366,   2.714,   0.754, 40,  0,   1.009,   0.805,   0.224,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:042, 2096428050158797,    1.194,   18.000, 4200,  22.099,   8.792,   2.442,  18.625,   4.707,   1.307, 46,  0,   1.019,   0.914,   0.254,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:155, 2096428456956761,    1.307,   17.000, 4200,  21.333,  11.203,   3.112,  17.908,   6.731,   1.870, 47,  0,   0.846,   1.010,   0.280,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:262, 2096428842319651,    1.414,   22.000, 4200,  23.985,  13.770,   3.825,  20.570,   8.932,   2.481, 46,  0,   0.940,   1.110,   0.308,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:371, 2096429234669005,    1.523,   21.000, 4200,  23.686,  16.352,   4.542,  20.213,  11.135,   3.093, 43,  0,   0.939,   1.213,   0.337,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:492, 2096429673015599,    1.645,   35.000, 4200,  21.722,  18.997,   5.277,  18.544,  13.393,   3.720, 44,  0,   0.897,   1.322,   0.367,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:591, 2096430026556699,    1.743,   16.000, 4200,  21.136,  21.073,   5.853,  17.386,  15.101,   4.195, 42,  0,   0.852,   1.405,   0.390,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:699, 2096430415335897,    1.851,   18.000, 4200,  21.657,  23.411,   6.503,  18.224,  17.069,   4.741, 42,  0,   0.871,   1.500,   0.417,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:807, 2096430804159545,    1.959,   17.000, 4200,  21.068,  25.687,   7.135,  17.644,  18.975,   5.271, 48,  0,   0.844,   1.591,   0.442,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:41:920, 2096431210953029,    2.072,   27.000, 4200,  28.098,  28.862,   8.017,  24.613,  21.756,   6.043, 50,  0,   1.123,   1.718,   0.477,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:42:027, 2096431596185435,    2.179,   16.000, 4200,  21.560,  31.169,   8.658,  18.049,  23.687,   6.580, 51,  0,   1.220,   1.848,   0.513,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:42:138, 2096431995779003,    2.290,   16.000, 4200,  21.931,  33.603,   9.334,  18.504,  25.741,   7.150, 53,  0,   0.968,   1.956,   0.543,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:42:245, 2096432381344071,    2.397,   15.000,  800,  17.940,  35.525,   9.868,  14.429,  27.287,   7.580, 35,  0,   1.189,   2.083,   0.579,4095.875,4095.875,   0.000,   0.000,   0.000
14:55:42:357, 2096432782722339,    2.508,    3.000,  800,   4.193,  35.992,   9.998,   0.812,  27.377,   7.605, 34,  0,   0.677,   2.158,   0.600,4095.875,4095.875,   0.000,   0.000,   0.000
