System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:24:22:793, 2076706366351969,    0.111,    2.000,  800,   5.847,   0.648,   0.180,   2.324,   0.258,   0.072, 32,  0,   0.700,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:22:899, 2076706747257983,    0.217,    2.000,  800,   4.041,   1.076,   0.299,   0.634,   0.325,   0.090, 32,  0,   0.674,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:008, 2076707140408311,    0.326,    2.000,  800,   4.012,   1.514,   0.421,   0.615,   0.392,   0.109, 31,  0,   0.672,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:118, 2076707536521209,    0.436,    3.000,  800,   5.144,   2.080,   0.578,   1.737,   0.583,   0.162, 31,  0,   0.713,   0.301,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:228, 2076707933224431,    0.546,    2.000,  800,   4.025,   2.524,   0.701,   0.625,   0.652,   0.181, 31,  0,   0.673,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:337, 2076708322560467,    0.654,    2.000,  800,   3.991,   2.955,   0.821,   0.555,   0.712,   0.198, 31,  0,   0.677,   0.448,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:447, 2076708720288809,    0.765,    2.000,  800,   4.426,   3.444,   0.957,   1.042,   0.827,   0.230, 31,  0,   0.672,   0.522,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:555, 2076709108861035,    0.873,    4.000, 2500,   6.239,   4.118,   1.144,   2.835,   1.133,   0.315, 31,  0,   0.697,   0.598,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:669, 2076709517754833,    0.986,    2.000,  800,   4.196,   4.594,   1.276,   0.773,   1.221,   0.339, 31,  0,   0.677,   0.675,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:774, 2076709898124112,    1.092,   28.000, 4100,  23.186,   7.044,   1.957,  19.081,   3.237,   0.899, 44,  0,   1.076,   0.788,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:884, 2076710291549770,    1.201,   19.000, 4100,  25.651,   9.847,   2.735,  19.317,   5.348,   1.486, 41,  0,   1.290,   0.929,   0.258,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:23:996, 2076710694867234,    1.313,   18.000, 4200,  23.992,  12.535,   3.482,  17.913,   7.355,   2.043, 45,  0,   1.404,   1.086,   0.302,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:103, 2076711080067300,    1.420,   28.000, 4200,  27.042,  15.429,   4.286,  21.092,   9.612,   2.670, 41,  0,   1.732,   1.272,   0.353,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:213, 2076711477091389,    1.531,    1.000,  800,  11.790,  16.729,   4.647,   5.646,  10.234,   2.843, 32,  0,   0.772,   1.357,   0.377,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:325, 2076711879526733,    1.642,    3.000,  800,   6.599,  17.467,   4.852,   0.630,  10.305,   2.862, 32,  0,   0.675,   1.432,   0.398,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:432, 2076712265109023,    1.749,    2.000,  800,   6.568,  18.170,   5.047,   0.616,  10.371,   2.881, 32,  0,   0.670,   1.504,   0.418,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:541, 2076712658047033,    1.859,    5.000, 2800,   8.858,  19.137,   5.316,   2.919,  10.689,   2.969, 32,  0,   0.703,   1.581,   0.439,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:651, 2076713054909843,    1.969,    2.000,  800,   6.710,  19.877,   5.521,   0.759,  10.773,   2.993, 31,  0,   0.670,   1.655,   0.460,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:761, 2076713451051857,    2.079,    2.000,  800,   6.542,  20.596,   5.721,   0.589,  10.838,   3.010, 31,  0,   0.674,   1.729,   0.480,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:871, 2076713845914837,    2.189,    3.000,  800,   6.560,  21.316,   5.921,   0.583,  10.902,   3.028, 32,  0,   0.679,   1.803,   0.501,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:24:978, 2076714230717807,    2.295,    2.000,  800,   6.523,  22.013,   6.115,   0.562,  10.962,   3.045, 31,  0,   0.671,   1.875,   0.521,4095.875,4095.875,   0.000,   0.000,   0.000
