System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:47:33:651, 2094673443776311,    0.110,    7.000, 4300,  11.151,   1.222,   0.339,   7.516,   0.824,   0.229, 33,  0,   0.789,   0.086,   0.024,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:33:761, 2094673838424929,    0.219,    2.000,  800,   4.514,   1.717,   0.477,   1.076,   0.942,   0.262, 32,  0,   0.684,   0.161,   0.045,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:33:870, 2094674229408621,    0.328,    4.000, 2500,   4.514,   2.207,   0.613,   1.134,   1.065,   0.296, 32,  0,   0.686,   0.236,   0.066,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:33:979, 2094674623517439,    0.437,    2.000,  800,   4.067,   2.652,   0.737,   0.641,   1.135,   0.315, 32,  0,   0.677,   0.310,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:091, 2094675027020020,    0.549,   34.000, 4100,  22.642,   5.190,   1.442,  19.253,   3.293,   0.915, 41,  0,   1.054,   0.428,   0.119,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:201, 2094675421978421,    0.659,   25.000, 4100,  24.053,   7.829,   2.175,  20.545,   5.547,   1.541, 36,  0,   1.053,   0.544,   0.151,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:307, 2094675804664571,    0.765,    7.000, 1500,  10.878,   8.985,   2.496,   7.426,   6.336,   1.760, 33,  0,   0.792,   0.628,   0.174,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:420, 2094676211572511,    0.878,   28.000, 4100,  17.520,  10.965,   3.046,  14.118,   7.932,   2.203, 42,  0,   0.974,   0.738,   0.205,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:529, 2094676603975775,    0.987,    5.000, 3000,  17.683,  12.893,   3.581,  14.214,   9.481,   2.634, 33,  0,   0.846,   0.830,   0.231,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:639, 2094677000775311,    1.098,   28.000, 4200,  24.794,  15.626,   4.340,  21.429,  11.843,   3.290, 44,  0,   1.151,   0.957,   0.266,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:748, 2094677393226763,    1.207,   29.000, 4200,  29.524,  18.844,   5.235,  25.954,  14.673,   4.076, 50,  0,   1.251,   1.094,   0.304,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:857, 2094677785460681,    1.316,   18.000, 4200,  23.610,  21.417,   5.949,  20.119,  16.865,   4.685, 50,  0,   0.991,   1.201,   0.334,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:34:965, 2094678174211169,    1.424,   19.000, 4200,  22.770,  23.876,   6.632,  19.323,  18.951,   5.264, 49,  0,   0.977,   1.307,   0.363,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:074, 2094678566720743,    1.533,   19.000, 4100,  22.652,  26.345,   7.318,  19.202,  21.045,   5.846, 46,  0,   1.010,   1.417,   0.394,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:183, 2094678959010587,    1.642,   26.000, 4200,  21.706,  28.711,   7.975,  18.252,  23.034,   6.398, 47,  0,   0.969,   1.523,   0.423,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:291, 2094679347823537,    1.750,   20.000, 4200,  26.759,  31.601,   8.778,  23.213,  25.541,   7.095, 48,  0,   1.313,   1.665,   0.462,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:400, 2094679740409039,    1.859,   30.000, 4200,  24.410,  34.263,   9.517,  20.767,  27.806,   7.724, 40,  0,   1.606,   1.840,   0.511,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:578, 2094680380802599,    2.037,   33.000, 4100,  23.155,  38.382,  10.662,  19.651,  31.301,   8.695, 45,  0,   1.478,   2.103,   0.584,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:620, 2094680532229473,    2.079,   50.000, 4200,  34.941,  39.851,  11.070,  31.199,  32.614,   9.059, 51,  0,   1.535,   2.167,   0.602,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:729, 2094680925061741,    2.188,    4.000,  800,   6.003,  40.506,  11.252,   2.524,  32.889,   9.136, 33,  0,   0.721,   2.246,   0.624,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:842, 2094681328659465,    2.300,   10.000, 2400,   4.369,  40.996,  11.388,   0.955,  32.996,   9.166, 33,  0,   0.771,   2.332,   0.648,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:35:948, 2094681713681689,    2.407,    2.000,  800,   4.391,  41.466,  11.518,   0.978,  33.101,   9.195, 33,  0,   0.677,   2.405,   0.668,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:060, 2094682117206789,    2.519,    4.000,  800,   4.017,  41.916,  11.643,   0.615,  33.170,   9.214, 32,  0,   0.674,   2.480,   0.689,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:167, 2094682501809189,    2.626,    3.000,  800,   3.943,  42.338,  11.760,   0.531,  33.227,   9.230, 32,  0,   0.671,   2.552,   0.709,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:277, 2094682897468045,    2.736,    2.000,  800,   3.932,  42.770,  11.880,   0.525,  33.284,   9.246, 32,  0,   0.671,   2.626,   0.729,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:386, 2094683288205427,    2.844,    6.000,  800,   4.108,  43.216,  12.004,   0.684,  33.359,   9.266, 32,  0,   0.710,   2.703,   0.751,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:501, 2094683703442689,    2.959,   19.000, 4200,   5.287,  43.825,  12.174,   1.953,  33.584,   9.329, 38,  0,   0.705,   2.784,   0.773,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:604, 2094684073096433,    3.062,    1.000,  800,   4.917,  44.330,  12.314,   1.435,  33.731,   9.370, 32,  0,   0.682,   2.854,   0.793,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:36:653, 2094684250837327,    3.112,   12.000, 4200,   9.164,  44.783,  12.440,   5.950,  34.025,   9.451, 36,  0,   0.787,   2.893,   0.804,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 3.111542
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 44.782715
Cumulative Processor Energy_0 (mWh) = 12.439643
Average Processor Power_0 (Watt) = 14.392452

Cumulative IA Energy_0 (Joules) = 34.024963
Cumulative IA Energy_0 (mWh) = 9.451379
Average IA Power_0 (Watt) = 10.935082

Cumulative DRAM Energy_0 (Joules) = 2.893127
Cumulative DRAM Energy_0 (mWh) = 0.803647
Average DRAM Power_0 (Watt) = 0.929805
