System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:09:17:934, 2099368860838863,    0.099,    3.000,  800,   6.597,   0.656,   0.182,   3.053,   0.304,   0.084, 33,  0,   0.745,   0.074,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:042, 2099369247174603,    0.207,    6.000, 1900,   4.714,   1.162,   0.323,   1.325,   0.446,   0.124, 33,  0,   0.700,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:152, 2099369646857597,    0.318,    4.000,  800,   4.319,   1.641,   0.456,   0.913,   0.547,   0.152, 32,  0,   0.677,   0.224,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:263, 2099370044607910,    0.428,   10.000,  800,   4.438,   2.132,   0.592,   1.056,   0.664,   0.184, 33,  0,   0.702,   0.302,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:371, 2099370432788279,    0.536,    9.000,  800,   4.393,   2.605,   0.724,   0.976,   0.769,   0.214, 32,  0,   0.706,   0.378,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:505, 2099370916007165,    0.670,   27.000, 4200,   5.214,   3.305,   0.918,   1.905,   1.025,   0.285, 40,  0,   0.716,   0.474,   0.132,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:591, 2099371224530942,    0.756,    5.000, 1200,   6.628,   3.873,   1.076,   3.061,   1.287,   0.358, 32,  0,   0.739,   0.538,   0.149,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:698, 2099371608799161,    0.863,    7.000, 2800,   4.704,   4.375,   1.215,   1.310,   1.427,   0.396, 32,  0,   0.702,   0.612,   0.170,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:811, 2099372016499625,    0.976,    3.000,  800,   4.451,   4.879,   1.355,   1.036,   1.544,   0.429, 32,  0,   0.677,   0.689,   0.191,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:18:921, 2099372411525077,    1.086,   17.000, 4200,  16.823,   6.725,   1.868,  13.423,   3.017,   0.838, 46,  0,   0.858,   0.783,   0.218,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:19:026, 2099372789429153,    1.191,   24.000, 4100,  25.458,   9.398,   2.610,  22.014,   5.328,   1.480, 51,  0,   1.073,   0.896,   0.249,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:19:138, 2099373192542859,    1.303,   22.000, 4100,  24.187,  12.106,   3.363,  20.683,   7.644,   2.123, 48,  0,   1.009,   1.009,   0.280,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:19:245, 2099373577870509,    1.410,   17.000, 4100,  21.506,  14.408,   4.002,  18.101,   9.582,   2.662, 43,  0,   0.828,   1.098,   0.305,4095.875,4095.875,   0.000,   0.000,   0.000
15:09:19:357, 2099373981128345,    1.522,   17.000, 4200,  21.544,  16.821,   4.673,  18.099,  11.609,   3.225, 41,  0,   0.878,   1.196,   0.332,4095.875,4095.875,   0.000,   0.000,   0.000
