System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:18:34:963, 2075454177529079,    0.110,    5.000,  800,   6.213,   0.683,   0.190,   2.721,   0.299,   0.083, 32,  0,   0.717,   0.079,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:072, 2075454570305093,    0.219,   13.000,  800,   4.307,   1.153,   0.320,   0.912,   0.399,   0.111, 31,  0,   0.691,   0.154,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:181, 2075454962295947,    0.328,   14.000,  800,   4.347,   1.627,   0.452,   0.937,   0.501,   0.139, 32,  0,   0.683,   0.229,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:292, 2075455364631299,    0.440,   15.000, 1600,   4.478,   2.127,   0.591,   1.063,   0.620,   0.172, 31,  0,   0.712,   0.308,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:401, 2075455753473083,    0.548,    8.000, 4000,   4.781,   2.643,   0.734,   1.401,   0.771,   0.214, 32,  0,   0.723,   0.386,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:509, 2075456144172861,    0.656,   18.000, 4200,   6.516,   3.351,   0.931,   3.116,   1.109,   0.308, 32,  0,   0.752,   0.468,   0.130,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:619, 2075456539553597,    0.766,    6.000,  800,   4.905,   3.889,   1.080,   1.479,   1.272,   0.353, 31,  0,   0.702,   0.545,   0.151,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:730, 2075456939187894,    0.877,    3.000,  800,   4.328,   4.370,   1.214,   0.928,   1.375,   0.382, 32,  0,   0.676,   0.620,   0.172,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:837, 2075457325249953,    0.984,    8.000,  800,   4.138,   4.814,   1.337,   0.739,   1.454,   0.404, 32,  0,   0.699,   0.695,   0.193,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:35:948, 2075457722260816,    1.095,   22.000, 4100,  14.043,   6.362,   1.767,  10.559,   2.618,   0.727, 45,  0,   1.030,   0.809,   0.225,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:055, 2075458111006700,    1.203,   25.000, 4200,  25.472,   9.113,   2.531,  21.979,   4.992,   1.387, 43,  0,   1.192,   0.937,   0.260,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:165, 2075458507067421,    1.313,   27.000, 4100,  27.990,  12.192,   3.387,  24.459,   7.683,   2.134, 40,  0,   1.286,   1.079,   0.300,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:274, 2075458899229997,    1.422,   17.000, 4200,  21.310,  14.514,   4.032,  18.005,   9.644,   2.679, 50,  0,   1.191,   1.209,   0.336,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:387, 2075459306171951,    1.535,   24.000, 4200,  26.018,  17.455,   4.849,  22.367,  12.172,   3.381, 41,  0,   1.079,   1.331,   0.370,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:493, 2075459684825916,    1.640,   41.000, 4100,  23.239,  19.899,   5.527,  19.798,  14.255,   3.960, 39,  0,   1.276,   1.465,   0.407,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:603, 2075460081320543,    1.750,   12.000,  900,  11.019,  21.113,   5.865,   7.532,  15.084,   4.190, 34,  0,   0.895,   1.563,   0.434,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:711, 2075460471345905,    1.858,   26.000, 4200,   8.555,  22.039,   6.122,   5.196,  15.647,   4.346, 46,  0,   1.128,   1.686,   0.468,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:821, 2075460866569989,    1.968,    2.000,  800,   6.233,  22.724,   6.312,   2.714,  15.945,   4.429, 32,  0,   0.727,   1.766,   0.490,4095.875,4095.875,   0.000,   0.000,   0.000
13:18:36:933, 2075461272226800,    2.081,    8.000, 1800,   6.087,  23.410,   6.503,   2.666,  16.246,   4.513, 33,  0,   0.770,   1.852,   0.515,4095.875,4095.875,   0.000,   0.000,   0.000
