System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:43:04:138, 2093703195075409,    0.111,    2.000,  800,  13.217,   1.461,   0.406,   2.105,   0.233,   0.065, 31,  0,   0.696,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:248, 2093703592282379,    0.221,    3.000,  800,  11.669,   2.749,   0.764,   0.533,   0.292,   0.081, 31,  0,   0.680,   0.152,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:357, 2093703984740675,    0.330,    2.000,  800,  11.566,   4.010,   1.114,   0.502,   0.346,   0.096, 31,  0,   0.672,   0.225,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:464, 2093704369783239,    0.437,    2.000,  800,  11.575,   5.248,   1.458,   0.508,   0.401,   0.111, 31,  0,   0.672,   0.297,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:575, 2093704770182657,    0.548,    5.000, 1200,  13.852,   6.788,   1.886,   2.810,   0.713,   0.198, 31,  0,   0.702,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:686, 2093705168025471,    0.659,    2.000,  800,  11.656,   8.076,   2.243,   0.530,   0.772,   0.214, 31,  0,   0.676,   0.450,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:793, 2093705553810895,    0.766,    1.000,  800,  11.539,   9.313,   2.587,   0.496,   0.825,   0.229, 31,  0,   0.669,   0.522,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:04:902, 2093705945874565,    0.875,    2.000,  800,  12.169,  10.638,   2.955,   1.086,   0.943,   0.262, 31,  0,   0.677,   0.595,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:014, 2093706348331601,    0.986,    7.000, 3600,  12.362,  12.020,   3.339,   1.371,   1.096,   0.305, 31,  0,   0.720,   0.676,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:120, 2093706729749079,    1.092,   17.000, 4200,  26.087,  14.784,   4.107,  15.187,   2.705,   0.751, 44,  0,   0.974,   0.779,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:233, 2093707136525053,    1.205,   26.000, 4200,  33.606,  18.581,   5.161,  22.407,   5.237,   1.455, 43,  0,   1.308,   0.927,   0.258,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:343, 2093707532419518,    1.315,   41.000, 4100,  39.584,  22.934,   6.371,  28.335,   8.353,   2.320, 45,  0,   1.801,   1.125,   0.313,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:452, 2093707924819953,    1.424,   38.000, 4200,  40.344,  27.332,   7.592,  28.993,  11.513,   3.198, 40,  0,   1.530,   1.292,   0.359,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:561, 2093708320279371,    1.534,    8.000, 2000,  21.365,  29.679,   8.244,  10.154,  12.629,   3.508, 33,  0,   0.830,   1.383,   0.384,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:668, 2093708704551339,    1.641,    2.000,  800,  11.741,  30.932,   8.592,   0.646,  12.698,   3.527, 32,  0,   0.680,   1.456,   0.404,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:779, 2093709105615125,    1.752,    2.000,  800,  11.580,  32.222,   8.951,   0.554,  12.759,   3.544, 32,  0,   0.668,   1.530,   0.425,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:888, 2093709495863199,    1.861,    3.000, 4300,  12.364,  33.562,   9.323,   1.257,  12.896,   3.582, 32,  0,   0.677,   1.603,   0.445,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:05:999, 2093709896660119,    1.972,    1.000,  800,  12.103,  34.910,   9.697,   1.046,  13.012,   3.615, 31,  0,   0.670,   1.678,   0.466,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:06:109, 2093710290783577,    2.082,    2.000,  800,  11.659,  36.186,  10.052,   0.539,  13.071,   3.631, 32,  0,   0.676,   1.752,   0.487,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:06:217, 2093710680141397,    2.190,    2.000, 4000,  11.663,  37.448,  10.402,   0.617,  13.138,   3.649, 31,  0,   0.672,   1.825,   0.507,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:06:324, 2093711066044773,    2.297,    1.000,  800,  12.030,  38.737,  10.760,   0.984,  13.243,   3.679, 31,  0,   0.674,   1.897,   0.527,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:06:434, 2093711461061284,    2.407,    6.000, 4100,  13.800,  40.251,  11.181,   2.689,  13.538,   3.761, 39,  0,   0.720,   1.976,   0.549,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:06:436, 2093711470909433,    2.409,   29.000, 4200,  24.766,  40.319,  11.200,  21.754,  13.598,   3.777, 39,  0,   0.781,   1.978,   0.549,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.409402
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 40.319092
Cumulative Processor Energy_0 (mWh) = 11.199748
Average Processor Power_0 (Watt) = 16.734063

Cumulative IA Energy_0 (Joules) = 13.597961
Cumulative IA Energy_0 (mWh) = 3.777212
Average IA Power_0 (Watt) = 5.643707

Cumulative DRAM Energy_0 (Joules) = 1.978088
Cumulative DRAM Energy_0 (mWh) = 0.549469
Average DRAM Power_0 (Watt) = 0.820987
